id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1602648287479320579,Tue Dec 13 12:55:02 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @seostratega: Con todo esto de ChatGPT hay una gran pregunta en el aire: ¿dónde está Google y por qué no hace nada para contrarrestar el…,con todo esto adik chatgpt hay una gran pregunta en el aire dnde est google por qu hace nada contrarrestar el,es,0,58,SergiFilella,,,seostratega,"Barcelona, España",
1602648245364310016,Tue Dec 13 12:54:52 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Amazing example of #ChatGPT use to build software using natural language 

Check here an @arduino based #AutonomousVehicles #robot example:

https://t.co/3NRdXoedTm

@OpenAI #ChatGTP #ArtificialIntelligence #robotics #NLP #Software https://t.co/caXWXs61dw",amazing example of use to build software using natural language check here an based example,en,0,0,GTARobotics,False,"ChatGPT, AutonomousVehicles, robot, ChatGTP, ArtificialIntelligence, robotics, NLP, Software","arduino, OpenAI","Richmond Hill, Ontario",
1602648204775931904,Tue Dec 13 12:54:42 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",A potentially useful use case for #ChatGPT ? https://t.co/ejhMt2PCIJ,a potentially useful use case for,en,0,0,tlemberger,False,ChatGPT,,Heidelberg,
1602648173385760768,Tue Dec 13 12:54:34 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @dnemesis08: @beastcryptooo @BillyM2k @ChatGPT_ERC_Bot Hahaha @BillyM2k  #ChatGPT is the future of easy memes creation on twitter!

#AI…",hahaha is future of easy memes creation on twitter,en,0,1,dnemesis08,,"ChatGPT, AI","dnemesis08, beastcryptooo, BillyM2k, ChatGPT_ERC_Bot, BillyM2k",,
1602648136228511745,Tue Dec 13 12:54:26 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @BobbiEnigmatic: @ChatGPT_ERC_Bot @dnemesis08 Dude I've be fooling around seeing what kinda code OpenAI's GPT3 can generate... mind blow…,dude i ve be fooling around seeing what kinda code openai s gpt generate mind blow,en,0,1,dnemesis08,,,"BobbiEnigmatic, ChatGPT_ERC_Bot, dnemesis08",,
1602648135813431296,Tue Dec 13 12:54:25 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @theokayestMS: If you're a student/reviewer, explore ChatGPT.

For difficult topics, I recommend asking these 2 prompts:

⏺  ""Explain [t…",if you reply a student reviewer explore chatgpt for difficult topics i recommend asking these prompts explain t,en,0,0,Mylo427,,,theokayestMS,,
1602648080662265856,Tue Dec 13 12:54:12 +0000 2022,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Swirling Pixels</a>","RT @Bastienre4: Les amis, on reprend les streams du dev de Project #OPERATOR 🕵️ ! 

Aujourd'hui on continue d'explorer la génération de con…",les amis on reprend les streams du dev adik project aujourd hui on continue explorer gnration adik con,fr,0,2,thepixeldevs,,OPERATOR,Bastienre4,Raspberry Pi,
1602648061158752257,Tue Dec 13 12:54:08 +0000 2022,"<a href=""https://twitter.com"" rel=""nofollow"">#bulledevs</a>","RT @Bastienre4: Les amis, on reprend les streams du dev de Project #OPERATOR 🕵️ ! 

Aujourd'hui on continue d'explorer la génération de con…",les amis on reprend les streams du dev adik project aujourd hui on continue explorer gnration adik con,fr,0,2,bulledevs,,OPERATOR,Bastienre4,,
1602648006242848769,Tue Dec 13 12:53:55 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Politix_LIVE: NEW: OpenAi’s bot, ChatGPT, reached 1m users in just 5 days. 

🚀 https://t.co/pkgMhDKkXv",new openais bot chatgpt reached m users in just days,en,0,9,holyDtheG,False,,Politix_LIVE,Deutschland,
1602647964593573893,Tue Dec 13 12:53:45 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @swan_legend: I do think I'd write a much stronger opening paragraph than this.

But the rest is pretty damn good.. and I'm now consider…",i do think i write a much stronger opening paragraph than this but rest is pretty damn good and i m now consider,en,0,2,laurabluepr,,,swan_legend,"Melbourne, Victoria",
1602647948051230720,Tue Dec 13 12:53:41 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @QuaiNetwork: We asked Open AI's #ChatGPT what it thought of the unique architecture that #Quai has implemented to solve the blockchain…,we asked open ai s what it thought of unique architecture that has implemented to solusi blockchain,en,0,10087,Ritika_109,,"ChatGPT, Quai",QuaiNetwork,,
1602647943177469953,Tue Dec 13 12:53:40 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @legalnairatv: The fact that CHATGPT can generate table of content for any type of books is amazing.

How will you say you can’t write o…",fact that chatgpt generate table of content for any type of books is amazing how will you say you cant write o,en,0,4,adamy_levi,,,legalnairatv,Nigeria ,
1602647909748641793,Tue Dec 13 12:53:32 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @BerivanISIK: 🥹 #ChatGPT https://t.co/K3rPeMpOnp,,und,0,25,KesknBilal,False,ChatGPT,BerivanISIK,"Istanbul, Turquie",
1602647683059040256,Tue Dec 13 12:52:38 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @virtualsaleslab: Blogged: ""The Future of Content: Chatbots and the Overflow of Generic Information"" #ChatGPT #chat #AI #DALLE2 #vslvip…",blogged future of content chatbots and overflow of generic information,en,0,1,ToJans,,"ChatGPT, chat, AI, DALLE2, vslvip",virtualsaleslab,Belgium,
1602647670664953865,Tue Dec 13 12:52:35 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I‘m participating in the #Pisces #AIGC Campaign to win $300 and #Freemint #NFT, thanks to @PiscesBaishui ’s #giveaway!  #ChatGPT #OpenAI https://t.co/khDzqmrbiq",im participating in campaign to win and terima kasih to s,en,0,0,syakhbin1,False,"Pisces, AIGC, Freemint, NFT, giveaway, ChatGPT, OpenAI",PiscesBaishui,indonesia,
1602647668425216005,Tue Dec 13 12:52:34 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @alamahco: هل نحن أمام ثورة ما بعد Google؟...القصة كاملة لتقنية ChatGPT التي أطلقتها شركة OpenAI.

https://t.co/kc1rYo7YDT",google chatgpt openai,ar,0,1,MzhaAl,False,,alamahco,"Milwaukee, WI",
1602647642240344064,Tue Dec 13 12:52:28 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I can't emote to the output of #ChatGPT

Sorry folks

#Human",i t emote to output of folks,en,0,0,justswaroopd,,"ChatGPT, Human",,India,
1602647588263854080,Tue Dec 13 12:52:15 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @legalnairatv: The fact that CHATGPT can generate table of content for any type of books is amazing.

How will you say you can’t write o…",fact that chatgpt generate table of content for any type of books is amazing how will you say you cant write o,en,0,4,AbionaAdeniyi1,,,legalnairatv,,
1602647575252844546,Tue Dec 13 12:52:12 +0000 2022,"<a href=""http://twinybots.com"" rel=""nofollow"">TwinyBots</a>",RT @Jose_A_Alonso: The new chatbots could change the World. Can you trust them? https://t.co/stsvNvaB03 #AI #ChatGPT,new chatbots could change world you trust them,en,0,1,IraLujan1,False,"AI, ChatGPT",Jose_A_Alonso,,
1602647458139426816,Tue Dec 13 12:51:44 +0000 2022,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",#RT @JuanCMejiaLlano: Qué es #ChatGPT: todo lo que necesitas saber de esta sorprendente herramienta de Inteligencia Artificial (AI) https://t.co/8wyapWk2am https://t.co/sR0Sma5Cyr,qu es todo que necesitas saber adik esta sorprendente herramienta adik inteligencia artificial ai,es,0,0,clandestnok,False,"RT, ChatGPT",JuanCMejiaLlano,"San Andrés de Giles, Argentina",
1602647346315251712,Tue Dec 13 12:51:17 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Catlin_Tucker: How Disruptive Will ChatGPT Be? It Depends...

Everyone in #education is talking about #ChatGPT. Many articles &amp; podcast…",how disruptive will chatgpt be it depends everyone in is talking about many articles amp podcast,en,0,6,shwesharan,,"education, ChatGPT",Catlin_Tucker,"Mumbai, India",
1602647338048274433,Tue Dec 13 12:51:15 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Why am I having separation anxiety when ChatGPT is down💀 https://t.co/VAJsBCr0DB,why am i having separation anxiety when chatgpt is down,en,0,0,RalphTheodori,False,,,"Berlin, Germany",
1602647287984963586,Tue Dec 13 12:51:03 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",It is back! #ChatGPT https://t.co/qdIQNidq1S,it is back,en,0,0,erico_bachour,False,ChatGPT,,,
1602647195853152257,Tue Dec 13 12:50:41 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @QuaiNetwork: We asked Open AI's #ChatGPT what it thought of the unique architecture that #Quai has implemented to solve the blockchain…,we asked open ai s what it thought of unique architecture that has implemented to solusi blockchain,en,0,10087,Ada_khan__,,"ChatGPT, Quai",QuaiNetwork,,
1602647189028851713,Tue Dec 13 12:50:40 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @krybharat: If the Twitter reply bots start using #ChatGPT we’re turbo fooked!,if twitter reply bots start using were turbo fooked,en,0,2,AthenaNovo,,ChatGPT,krybharat,,
1602647132242165765,Tue Dec 13 12:50:26 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @RashiShrivast18: Teachers are concerned that students will use @OpenAI's chatbot ChatGPT for plagiarism. But, given a national shortage…",teachers are concerned that students will use s chatbot chatgpt for plagiarism but given a national shortage,en,0,12,shwesharan,,,"RashiShrivast18, OpenAI","Mumbai, India",
1602647086402621447,Tue Dec 13 12:50:15 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Les amis, on reprend les streams du dev de Project #OPERATOR 🕵️ ! 

Aujourd'hui on continue d'explorer la génération de contenu grâce à l'IA 🤖 &amp; d'avancer sur la nouvelle enquête !

J'ai remis la CatCam 😽👉️https://t.co/HxXAwVUv8V

#ChatGPT #indiedev #gamedev #AIart #solodev https://t.co/Cz5me8Jouw",les amis on reprend les streams du dev adik project aujourd hui on continue explorer gnration adik contenu grce l amp avancer sur nouvelle enqute j ai remis catcam,fr,1,2,Bastienre4,False,"OPERATOR, ChatGPT, indiedev, gamedev, AIart, solodev",,"Montpellier, France",
1602647050633547777,Tue Dec 13 12:50:07 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","I asked ChatGPT to generate this, is this basically every JS framework? #ChatGPT #OpenAI https://t.co/OgT0DX3653",i asked chatgpt to generate this is this basically every js framework,en,3,0,AskingChatGPT,False,"ChatGPT, OpenAI",,,
1602647027644497920,Tue Dec 13 12:50:01 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @wolf_dream: chatGPTをLinuxに変える文章を応用して、TRPGを試してみました。
このプロンプトは凄い発見ですね！
何のシミュレーターにでも変化可能。。
もはや、イノベーションが秒で起こる時代なのかも。。

#ChatGPT 
#GPT3 https…",chatgptlinuxtrpg https,ja,0,10,witch_kazumin,,"ChatGPT, GPT3",wolf_dream,Kanagawa,
1602647011500724225,Tue Dec 13 12:49:57 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CPasaHasan: Bu👇 Yapay Zekâ Proğramına ""Allah'a ermek/Allah'ı tanımak nedir"" diye sorunca, dîn eğitimi almış bir çok insandan bile daha…",bu yapay zek proramna allah a ermek allah tanmak nedir diye sorunca dn eitimi alm bir ok insandan bile daha,tr,0,33,TezerEray,,,CPasaHasan,,
1602646903384166400,Tue Dec 13 12:49:32 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","I think @ChatGPT is the best platform, but if it keeps on improving it self then it can create chaos. Soon people will stop using smartphones and we will be in 90's and 80's era again.
#ChatGPT @elonmusk",i think is best platform but if it keeps on improving it self then it create chaos soon people will stop using smartphones and we will be in s and s era again,en,0,0,DDawoodani,,ChatGPT,"ChatGPT, elonmusk",,
1602646888708177923,Tue Dec 13 12:49:28 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @DanielPink: How will #ChatGPT change education? 

Some predictions:

1. More flipped classrooms. (Video lectures as ""homework,"" hands-o…",how will change education some predictions more flipped classrooms video lectures as homework hands o,en,1,0,shwesharan,,ChatGPT,DanielPink,"Mumbai, India",
1602646885008900096,Tue Dec 13 12:49:27 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @denocris: It was a pleasure to be invited as a guest lecturer in #DeepLearning at the MSc in AI for Sustainable Developments @ucl.🌍

In…",it was a pleasure to be invited as a guest lecturer in at msc in ai for sustainable developments in,en,0,2,denocris,,DeepLearning,"denocris, ucl",Milan,
1602646877769551872,Tue Dec 13 12:49:26 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Adam could try to negotiate with Dr. Henry, offering to trade information or services in exchange for his freedom. 8/8 #ChatGPT",adam could try to negotiate with dr henry offering to trade information or services in exchange for his freedom,en,0,0,quuxquux,,ChatGPT,,"Gothenburg, Sweden",
1602646868013580288,Tue Dec 13 12:49:23 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @spiritlegal: Lensa-App &amp; #ChatGPT sind populäre Kreativ-Tools, doch wem gehören die Ergebnisse? @HenningFangmann dazu im Funk-Podcast:…",lensa app amp sind populre kreativ tools doch wem gehren die ergebnisse dazu im funk podcast,de,0,2,peterhense,,ChatGPT,"spiritlegal, HenningFangmann",Leipzig | Europe,
1602646791031345153,Tue Dec 13 12:49:05 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#ChatGPT + @Grammarly is a powerful combination,is a powerful combination,en,3,0,relferreira,,ChatGPT,Grammarly,,
1602646787613159424,Tue Dec 13 12:49:04 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @a_saito: #ChatGPT で生成したpromptを使用し #Midjourney v4 で生成した画像をBoosting Monocular Depth Estimation Models to High-Resolution via Content-Adap…,prompt v boosting monocular depth estimation models to high resolution via content adap,ja,0,80,inoque,,"ChatGPT, Midjourney",a_saito,"Shibuya,Tokyo,Japan",
1602646739172831232,Tue Dec 13 12:48:53 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#ChatGPT 
@nhk_news ツイート文から
#大雨 #JPCZ #気象
 
※誤った情報を生成しています。
※有害な指示や偏った内容を生成する可能性があります。
※2021年以降限られた知識によるものです。
※私自身の意見によらず、そのままツイートしています。 https://t.co/KFCgqsfbkh https://t.co/natwiq5Gr6",,ja,1,0,MrPagaia,False,"ChatGPT, 大雨, JPCZ, 気象",nhk_news,日本,
1602646624815452160,Tue Dec 13 12:48:25 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @DTAPCAP: #ChatGPT as massive deflationary force.

Instant structural macro change.

Interest rates eventually go back to zero.

Fiat cu…",as massive deflationary force instant structural macro change interest rates eventually go back to zero fiat cu,en,0,31,sebasnorton,,ChatGPT,DTAPCAP,Guayaquil,
1602646577562419200,Tue Dec 13 12:48:14 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @JagersbergKnut: ChatGPT Could Be AIs iPhone Moment

@bimedotcom @EvaSmartAI @Khulood_Almani @danfiehn @tobiaskintzel @chidambara09 @son…",chatgpt could be ais iphone moment,en,0,8,Analytics_699,,,"JagersbergKnut, bimedotcom, EvaSmartAI, Khulood_Almani, danfiehn, tobiaskintzel, chidambara09",,
1602646569379143681,Tue Dec 13 12:48:12 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@TV_DanielS hola Daniel. Creo que tenemos que hablar urgentemente en los medios sobre ChatGPT. Va a revolucionar el futuro del trabajo, la tecnología y la sociedad en general. Revísalo y hagamos una nota. https://t.co/Lad805ROzu",hola daniel creo que tenemos que hablar urgentemente en los medios sobre chatgpt va a revolucionar el futuro del trabajo tecnologa sociedad en general revsalo hagamos una nota,es,0,0,eldoctortiempo,False,,TV_DanielS,Chile (él/elle),
1602646562223624192,Tue Dec 13 12:48:10 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @krybharat: If the Twitter reply bots start using #ChatGPT we’re turbo fooked!,if twitter reply bots start using were turbo fooked,en,0,2,DoctorBrs,,ChatGPT,krybharat,,
1602646535669424131,Tue Dec 13 12:48:04 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @MojorCom: 2022 年发展速度惊人的 #AIGC 与 #ChatGPT 让我们看到了 AI 时代的进步和推动！

让我们一起来讨论 #AIGC 与 #ChatGPT 能否改变 #Web3 游戏的范式！

🔗 Twitter Space参加链接：
https:/…",ai twitter spacehttps,zh,0,23,marcus220290,,"AIGC, ChatGPT, AIGC, ChatGPT, Web3",MojorCom,Brasil,
1602646533240983552,Tue Dec 13 12:48:03 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @crypto__noobie: I asked #ChatGPT to write a poem about @Stake and it did not disappoint ✍🏾🪶 https://t.co/2yqw9uzqxs,i asked to write a poem about and it did not disappoint,en,0,23,Finesha_Queen,False,ChatGPT,"crypto__noobie, Stake",Amazonas (AM),
1602646525221523456,Tue Dec 13 12:48:02 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ya disponible mi nuevo post, en el que hablo de una inteligencia artificial que viene para quedarse y sacudir los motores de búsqueda.
https://t.co/5mlmVVN655 

#inteligenciaartificial #ChatGPT https://t.co/xw8mMaltH2",disponible mi nuevo post en el que hablo adik una inteligencia artificial que viene quedarse sacudir los motores adik bsqueda,es,0,0,jaspervpl,False,"inteligenciaartificial, ChatGPT",,Las Palmas de Gran Canaria,
1602646460637626369,Tue Dec 13 12:47:46 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @systechusa: ChatGPT can help leverage data for insights into sustainable practices in an organization.
Read: https://t.co/eqPJaFr8rP…",chatgpt help leverage data for insights into sustainable practices in an organization read,en,0,1,ricardo_ik_ahau,False,,systechusa,Benito Juárez,
1602646419063672834,Tue Dec 13 12:47:36 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Chris Cuomo just demo'd what ChatGPT can do for journalists. https://t.co/hSqcj3MoDp,chris cuomo just demo what chatgpt do for journalists,en,0,0,IzzyQuinnWrites,False,,,"Lawrence, IN","[[-86.055608, 39.827737], [-85.93803, 39.827737], [-85.93803, 39.913058], [-86.055608, 39.913058]]"
1602646378488139777,Tue Dec 13 12:47:27 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @timswork: @blurryflacko @_btcat @engineers_feed Putting the 1/5 in parentheses or brackets didn't help #ChatGPT solve it correctly. Hey…,putting in parentheses or brackets didn t help solusi it correctly hai,en,0,1,_btcat,,ChatGPT,"timswork, blurryflacko, _btcat, engineers_feed","Big Street,Hubei",
1602646369625571328,Tue Dec 13 12:47:24 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tekisköhän #chatgpt meidän viikon ruokaostokset,tekiskhn meidn viikon ruokaostokset,fi,1,0,JRaevuori,,chatgpt,,"Helsinki, Finland",
1602646340106072064,Tue Dec 13 12:47:17 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Want to save all the #ChatGPT threads, You can browser all the threads, bookmark them and delete them as required

Here is an chrome extension for it

Use after your assessment about it and make your own decision.

Extension Link
https://t.co/vbk1UqP3Xy https://t.co/roOxlXiN0r",want to save all threads you browser all threads bookmark them and delete them as requiredhere is an chrome extension for ituse after your assessment about it and make your own decision extension link,en,0,80,ChatGPTChef,False,ChatGPT,,,
1602646322942820353,Tue Dec 13 12:47:13 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @aylinkyilmaz: - Hi ChatGPT, can you write me a poem like William Blake?
- Sure, I can try to write a poem in the style of William Blake…",hai chatgpt you write me a poem like william blake sure i try to write a poem in style of william blake,en,0,1,harlequin_nft,,,aylinkyilmaz,,
1602646303661604864,Tue Dec 13 12:47:09 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@naval Naval, we need you on JRE or Tim Ferriss podcast to help us understand better how AI will change the world in coming years. This #chatGPT is amazing.",naval we need you on jre or tim ferriss podcast to help us understand better how ai will change world in coming years this is amazing,en,1,0,novi_ero,,chatGPT,naval,,
1602646275677208579,Tue Dec 13 12:47:02 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Want some ideas on mental health startups? We couldn't get past #ChatGPT and here is what we got for the query “ideas for mental health startups” 

1/ A #teletherapy platform that connects individuals with licensed therapists for online sessions.",want some ideas on mental health startups we couldn t get past and here is what we got for query ideas for mental health startups a platform that connects individuals with licensed therapists for online sessions,en,1,0,DobraStudio,,"ChatGPT, teletherapy",,"Vilnius, Lithuania",
1602646245381660673,Tue Dec 13 12:46:55 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DataChaz: The ""Awesome ChatGPT Prompts"" repo is a collection of prompt examples curated by @fkadev to be used with #ChatGPT! 🤯

🔗 https…",awesome chatgpt prompts repo is a collection of prompt examples curated by to be used with https,en,0,53,carlopires,,ChatGPT,"DataChaz, fkadev",Goiânia,
1602646172036124672,Tue Dec 13 12:46:37 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@davisblalock @SaveToNotion #thread #chatgpt,,und,0,0,Pranjal_Yadav,,"thread, chatgpt","davisblalock, SaveToNotion","Bengaluru, India",
1602646153065287680,Tue Dec 13 12:46:33 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @a_saito: twitter にもあげておこう

#ChatGPT で生成したpromptを使用し #Midjourney v4 で生成した画像をBoosting Monocular Depth Estimation Models to High-Resolutio…",twitter prompt v boosting monocular depth estimation models to high resolutio,ja,0,82,DigiTank_VR,,"ChatGPT, Midjourney",a_saito,バーチャル虚無,
