id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1602643820780322816,Tue Dec 13 12:37:17 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@monostd_ reply 1988 i uda nonton pas psbb, move to heaven nonton pas ppkm wkwkw lebih gabisa move reply sii aslikk. drakor saeguk yg paling gw demen The Moon Embracing the Sun &amp; Under the queens umbrella sisa nya ngantuk",reply i uda nonton pas psbb move to heaven nonton pas ppkm wkwkw gabisa move reply sii aslikk drakor saeguk paling suka moon embracing sun amp under queens umbrella sisa nya ngantuk,in,0,0,pewpew3424,,,monostd_,,
1602643759438893058,Tue Dec 13 12:37:02 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Sheptianoctav: @hrdbacot Di indonesia kan kerja tuh cuma weekday, weekendnya WFH",indonesia kan kerja tuh weekday weekendnya wfh,in,0,303,yuniknw,,,"Sheptianoctav, hrdbacot",,
1602643657760325632,Tue Dec 13 12:36:38 +0000 2022,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Lowongan kerja

#mitrateknindosejati 
#mts
#alatberat 
#heavyequipment 
#miningsupport 
#lowkerjakarta 
#jakarta 
#personalassistant 
#pa
#like #linkedin @ Jakarta, Indonesia https://t.co/sAbNOz7xis",lowongan kerja jakarta indonesia,in,0,0,lowker_tambang,False,"mitrateknindosejati, mts, alatberat, heavyequipment, miningsupport, lowkerjakarta, jakarta, personalassistant, pa, like, linkedin",,indonesia,
1602642912575361024,Tue Dec 13 12:33:40 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","●▬▬▬▬๑𝑯𝒔_𝑩𝒍𝒂𝒄𝒌𝑨𝒏𝒈𝒆𝒍๑▬▬▬▬●
╭•🆔 @fantasimu69 @ANGEL_on_Bed
Wa 085824547602
╰•🌐Bandung
╭•ᴍᴏʀᴇ ɪɴғᴏ
ᴄʜᴇᴄᴋ ᴛɪᴍᴇ 𝙻𝚒𝚗𝚎
╰•🅡🅔🅐🅛 🅐🅝🅖🅔🅛
❇𝕰𝖝𝖕𝖔: #bandung #availbandung #bobandung #bandungOpenBO
#JAKARTA #jakartaselatan #ExpoJAKSEL https://t.co/MjmHjbH3vX",bandung,vi,1,0,2_alterangel,False,"bandung, availbandung, bobandung, bandungOpenBO, JAKARTA, jakartaselatan, ExpoJAKSEL","fantasimu69, ANGEL_on_Bed","Port Angeles, WA",
1602642815519199232,Tue Dec 13 12:33:17 +0000 2022,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Lowongan kerja

#haritagroup 
#lowkertambang 
#duniatambang 
#pekerjatambang 
#anaktambang 
#tambangupdate 
#tambangnikel 
#lowkerjakarta 
#jakarta 
#environment 
#like #linkedin @ Jakarta, Indonesia https://t.co/VPAfs80pbL",lowongan kerja jakarta indonesia,in,0,0,lowker_tambang,False,"haritagroup, lowkertambang, duniatambang, pekerjatambang, anaktambang, tambangupdate, tambangnikel, lowkerjakarta, jakarta, environment, like, linkedin",,indonesia,
1602642555271024640,Tue Dec 13 12:32:15 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",At Jakarta! KWANGYA here I come!!!! #KWANGYA #Jakarta,at jakarta kwangya here i come,tl,0,0,lhh_0802,,"KWANGYA, Jakarta",,Singapore,
1602642351234899968,Tue Dec 13 12:31:26 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ccornjjay1: MENU CHOCBAN✨

https://t.co/1TrWSvg3RQ

#chocban #Jakarta #Shopee #rekomendasishopee #chocbanjakarta https://t.co/21p7vd4jWz",menu chocban,pl,0,180,onenrll__,False,"chocban, Jakarta, Shopee, rekomendasishopee, chocbanjakarta",ccornjjay1,,
1602641868730388481,Tue Dec 13 12:29:31 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @LieeTya: 15~16 des #jakarta ya 🤎,des,es,0,9,OnlyJSA,,jakarta,LieeTya,"Yogyakarta, Indonesia",
1602641706679402496,Tue Dec 13 12:28:53 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ccornjjay1: MENU CHOCBAN✨

https://t.co/1TrWSvg3RQ

#chocban #Jakarta #Shopee #rekomendasishopee #chocbanjakarta https://t.co/21p7vd4jWz",menu chocban,pl,0,180,skycasthe_,False,"chocban, Jakarta, Shopee, rekomendasishopee, chocbanjakarta",ccornjjay1,,
1602641319499018242,Tue Dec 13 12:27:20 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ccornjjay1: MENU CHOCBAN✨

https://t.co/1TrWSvg3RQ

#chocban #Jakarta #Shopee #rekomendasishopee #chocbanjakarta https://t.co/21p7vd4jWz",menu chocban,pl,0,180,spilloutfit4,False,"chocban, Jakarta, Shopee, rekomendasishopee, chocbanjakarta",ccornjjay1,,
1602641291581575168,Tue Dec 13 12:27:14 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Online Reservation System Boking LC Hotel Horison Jalan Raya Abepura Kotabaru, Kota Baru, Abepura, Kota Jayapura, Papua 99351

WA 082155093148

#bojayapura #bopapua #bosorong #manokwari #jakarta #jayapurahits #merauke #papuahits #bandung #surabaya #nabire #wamena #like #sentani https://t.co/OAjELfoVYs",online reservation system boking lc hotel horison jalan raya abepura kotabaru kota abepura kota jayapura papua wa,in,0,0,BoTrisna,False,"bojayapura, bopapua, bosorong, manokwari, jakarta, jayapurahits, merauke, papuahits, bandung, surabaya, nabire, wamena, like, sentani",,"Papua, Indonesia",
1602640340913393664,Tue Dec 13 12:23:27 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","●▬▬▬▬๑𝑯𝒔_𝑩𝒍𝒂𝒄𝒌𝑨𝒏𝒈𝒆𝒍๑▬▬▬▬●
╭•🆔 @celsiewhite3 @celsiewhite4 @celsiewhite
╰•🌐Jakarta
╭•ᴍᴏʀᴇ ɪɴғᴏ
ᴄʜᴇᴄᴋ ᴛɪᴍᴇ 𝙻𝚒𝚗𝚎
╰•🅡🅔🅐🅛 🅐🅝🅖🅔🅛
❇𝕰𝖝𝖕𝖔: #Jakarta #expojakrta #availjakarta #bojakarta #openjakarta #jakartabo #readyjakarta https://t.co/XpVTGqARHl",,eu,0,0,2_alterangel,False,"Jakarta, expojakrta, availjakarta, bojakarta, openjakarta, jakartabo, readyjakarta","celsiewhite3, celsiewhite4, celsiewhite","Port Angeles, WA",
1602639551738314752,Tue Dec 13 12:20:19 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ccornjjay1: MENU CHOCBAN✨

https://t.co/1TrWSvg3RQ

#chocban #Jakarta #Shopee #rekomendasishopee #chocbanjakarta https://t.co/21p7vd4jWz",menu chocban,pl,0,180,airellya_d,False,"chocban, Jakarta, Shopee, rekomendasishopee, chocbanjakarta",ccornjjay1,aff acc,
1602639177698320385,Tue Dec 13 12:18:50 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @APEDADOC: #APEDA in association with the Embassy of India, #Jakarta, #Indonesia organised Buyer Seller Meet on buffalo meat &amp; #millets.…",in association with embassy of india organised buyer seller meet on buffalo meat amp,en,0,3,IYM2023,,"APEDA, Jakarta, Indonesia, millets",APEDADOC,New Delhi,
1602638537391849472,Tue Dec 13 12:16:17 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Update Situasi Covid - 19 Indonesia dan Konfirmasi Harian Kasus Covid - 19 di Wilayah Provinsi Kaltim.

Selasa,13 Desember  2022

Sumber data : Satgas Covid - 19 Provinsi Kaltim

#prokomkukar
#covid19
#rsudamparikesit
#dinkeskukar
#komitmenpemkabkukar
#kutaikartanegara
#kaltim https://t.co/a3feOzd2O6",update situasi covid indonesia konfirmasi harian kasus covid wilayah provinsi kaltim desember data satgas covid provinsi kaltim,in,0,0,pemkabkukar,False,"prokomkukar, covid19, rsudamparikesit, dinkeskukar, komitmenpemkabkukar, kutaikartanegara, kaltim",,"Kalimantan Timur, Indonesia",
1602638006950645760,Tue Dec 13 12:14:11 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @zerotakofficial: [🎁]

사랑해요인도네시아 2022
드디어 D-DAY💙

어제의 영탁 셀카와 함께
현지 팬분들 이따 만나요👋

#영탁 #YOUNGTAK
#SHI2022
#ApaKabar
#NamaSayaYoungTak 
#Ter…",day,ko,0,925,minzzang0494,,"영탁, YOUNGTAK, SHI2022, ApaKabar, NamaSayaYoungTak",zerotakofficial,,
1602637990274412545,Tue Dec 13 12:14:07 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @zerotakofficial: [🎁]

사랑해요인도네시아 2022
무대도 완료💙

#영탁 #YOUNGTAK
#SHI2022
#ApaKabar
#NamaSayaYoungTak 
#TerimaKasih
#AkuCintaIndonesia
#indo…",,ko,0,946,minzzang0494,,"영탁, YOUNGTAK, SHI2022, ApaKabar, NamaSayaYoungTak, TerimaKasih, AkuCintaIndonesia",zerotakofficial,,
1602637964558876673,Tue Dec 13 12:14:00 +0000 2022,"<a href=""http://www.bibikomputer.com"" rel=""nofollow"">BIBI KOMPUTER</a>",Lihat Dulu di https://t.co/RpyPq5UiFU ► Toko Komputer Online ◄ #Indonesia #Jakarta #Komputer MENJUAL ■ USB Flashdisk,lihat toko komputer online menjual usb flashdisk,in,0,0,bibikomputer,False,"Indonesia, Jakarta, Komputer",,"Jakarta Utara, DKI Jakarta",
1602637827837407232,Tue Dec 13 12:13:28 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @zerotakofficial: [🎁]

사랑해요인도네시아 2022
드디어 D-DAY💙

어제의 영탁 셀카와 함께
현지 팬분들 이따 만나요👋

#영탁 #YOUNGTAK
#SHI2022
#ApaKabar
#NamaSayaYoungTak 
#Ter…",day,ko,0,925,minmin20494,,"영탁, YOUNGTAK, SHI2022, ApaKabar, NamaSayaYoungTak",zerotakofficial,,
1602637811508600834,Tue Dec 13 12:13:24 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ccornjjay1: MENU CHOCBAN✨

https://t.co/1TrWSvg3RQ

#chocban #Jakarta #Shopee #rekomendasishopee #chocbanjakarta https://t.co/21p7vd4jWz",menu chocban,pl,0,180,Dshophype,False,"chocban, Jakarta, Shopee, rekomendasishopee, chocbanjakarta",ccornjjay1,,
1602637807482118144,Tue Dec 13 12:13:23 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @zerotakofficial: [🎁]

사랑해요인도네시아 2022
무대도 완료💙

#영탁 #YOUNGTAK
#SHI2022
#ApaKabar
#NamaSayaYoungTak 
#TerimaKasih
#AkuCintaIndonesia
#indo…",,ko,0,946,minmin20494,,"영탁, YOUNGTAK, SHI2022, ApaKabar, NamaSayaYoungTak, TerimaKasih, AkuCintaIndonesia",zerotakofficial,,
1602637727652286464,Tue Dec 13 12:13:04 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jokes bapak-bapak emang di luar nalar 😂😭

Coba sebutin jokes father-father lain yang kalian tau cim 😌

#cimahi #infocimahi #bandung #jawabarat #jakarta #kotacimahi #jokesbapakbapak #lucu #hiburan #jokes 🎥: Instagram/elyouth https://t.co/SiZvtcKtWr",jokes nalar coba sebutin jokes father father cim instagram elyouth,in,0,0,infocimahico,False,"cimahi, infocimahi, bandung, jawabarat, jakarta, kotacimahi, jokesbapakbapak, lucu, hiburan, jokes",,"Cimahi Tengah, Indonesia",
1602637607921340417,Tue Dec 13 12:12:35 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","●▬▬▬▬๑𝑯𝒔_𝑩𝒍𝒂𝒄𝒌𝑨𝒏𝒈𝒆𝒍๑▬▬▬▬●
╭•🆔 @2ndksygkamu @bbysabrinaa1
╰•🌐Jakarta
╭•ᴍᴏʀᴇ ɪɴғᴏ
ᴄʜᴇᴄᴋ ᴛɪᴍᴇ 𝙻𝚒𝚗𝚎
╰•🅡🅔🅐🅛 🅐🅝🅖🅔🅛
❇𝕰𝖝𝖕𝖔: #jakartaBo #Jakarta #availjakartaselatan #availJakarta #bojakartaselatan #bojakartapusat https://t.co/bYxGSUKinQ",,eu,0,0,2_alterangel,False,"jakartaBo, Jakarta, availjakartaselatan, availJakarta, bojakartaselatan, bojakartapusat","2ndksygkamu, bbysabrinaa1","Port Angeles, WA",
1602637460483506182,Tue Dec 13 12:12:00 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Sheptianoctav: @hrdbacot Di indonesia kan kerja tuh cuma weekday, weekendnya WFH",indonesia kan kerja tuh weekday weekendnya wfh,in,0,303,Me_NatashaT,,,"Sheptianoctav, hrdbacot",,
1602637411867324416,Tue Dec 13 12:11:49 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","●▬▬▬▬๑𝑯𝒔_𝑩𝒍𝒂𝒄𝒌𝑨𝒏𝒈𝒆𝒍๑▬▬▬▬●
╭•🆔 @AnggitaExpo @callmegita1 @gitacall
╰•🌐Jakarta
╭•ᴍᴏʀᴇ ɪɴғᴏ
ᴄʜᴇᴄᴋ ᴛɪᴍᴇ 𝙻𝚒𝚗𝚎
╰•🅡🅔🅐🅛 🅐🅝🅖🅔🅛
❇𝕰𝖝𝖕𝖔: #jakartaBo #Jakarta #availjakartaselatan #availJakarta #bojakartaselatan #bojakartapusat https://t.co/VH78Jv75AR",,eu,0,0,2_alterangel,False,"jakartaBo, Jakarta, availjakartaselatan, availJakarta, bojakartaselatan, bojakartapusat","AnggitaExpo, callmegita1, gitacall","Port Angeles, WA",
1602636919896408064,Tue Dec 13 12:09:51 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","●▬▬▬▬๑𝑯𝒔_𝑩𝒍𝒂𝒄𝒌𝑨𝒏𝒈𝒆𝒍๑▬▬▬▬●
╭•🆔 @Ollin_lin15 @hi_Caroll69
Wa 081280202328
╰•🌐Jakarta
╭•ᴍᴏʀᴇ ɪɴғᴏ
ᴄʜᴇᴄᴋ ᴛɪᴍᴇ 𝙻𝚒𝚗𝚎
╰•🅡🅔🅐🅛 🅐🅝🅖🅔🅛
❇𝕰𝖝𝖕𝖔: #Tangerang #BSD #availtangerang #jakartalendir #Jakarta #massagejakarta #vcsbugill #vcs https://t.co/ukwhFUScwB",jakarta,eu,0,0,2_alterangel,False,"Tangerang, BSD, availtangerang, jakartalendir, Jakarta, massagejakarta, vcsbugill, vcs","Ollin_lin15, hi_Caroll69","Port Angeles, WA",
1602636880410992640,Tue Dec 13 12:09:42 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ccornjjay1: MENU CHOCBAN✨

https://t.co/1TrWSvg3RQ

#chocban #Jakarta #Shopee #rekomendasishopee #chocbanjakarta https://t.co/21p7vd4jWz",menu chocban,pl,0,180,Viahajaa,False,"chocban, Jakarta, Shopee, rekomendasishopee, chocbanjakarta",ccornjjay1,"Bandar Lampung, Lampung",
1602636685262884865,Tue Dec 13 12:08:55 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","●▬▬▬▬๑𝑯𝒔_𝑩𝒍𝒂𝒄𝒌𝑨𝒏𝒈𝒆𝒍๑▬▬▬▬●
╭•🆔 @Merlyn_lyne
╰•🌐BSD
╭•ᴍᴏʀᴇ ɪɴғᴏ
ᴄʜᴇᴄᴋ ᴛɪᴍᴇ 𝙻𝚒𝚗𝚎
╰•🅡🅔🅐🅛 🅐🅝🅖🅔🅛
❇𝕰𝖝𝖕𝖔: #jakartalendir #Jakarta #jakartabirahi #EXPOjakarta #jakartaBo #tangerang #bsdtwt #bsd #availtangerang #availBSD https://t.co/44Fx1J9RL1",,und,0,0,2_alterangel,False,"jakartalendir, Jakarta, jakartabirahi, EXPOjakarta, jakartaBo, tangerang, bsdtwt, bsd, availtangerang, availBSD",Merlyn_lyne,"Port Angeles, WA",
1602636593491476480,Tue Dec 13 12:08:34 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","●▬▬▬▬๑𝑯𝒔_𝑩𝒍𝒂𝒄𝒌𝑨𝒏𝒈𝒆𝒍๑▬▬▬▬●
╭•🆔 @Putrialikacan @PutriAlikaaaaa
╰•🌐Surabaya
╭•ᴍᴏʀᴇ ɪɴғᴏ
ᴄʜᴇᴄᴋ ᴛɪᴍᴇ 𝙻𝚒𝚗𝚎
╰•🅡🅔🅐🅛 🅐🅝🅖🅔🅛
❇𝕰𝖝𝖕𝖔: #jakarta #jakartapusat #jakpus #expojakpus #availjakpus #jakartaBo #BOjakarta https://t.co/BKxAIbDx2p",,eu,0,0,2_alterangel,False,"jakarta, jakartapusat, jakpus, expojakpus, availjakpus, jakartaBo, BOjakarta","Putrialikacan, PutriAlikaaaaa","Port Angeles, WA",
1602636522666463232,Tue Dec 13 12:08:17 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @zerotakofficial: [🎁]

사랑해요인도네시아 2022
드디어 D-DAY💙

어제의 영탁 셀카와 함께
현지 팬분들 이따 만나요👋

#영탁 #YOUNGTAK
#SHI2022
#ApaKabar
#NamaSayaYoungTak 
#Ter…",day,ko,0,925,dp_dpdpdp_dp,,"영탁, YOUNGTAK, SHI2022, ApaKabar, NamaSayaYoungTak",zerotakofficial,,
1602636126413463553,Tue Dec 13 12:06:42 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @LieeTya: 15~16 des #jakarta ya 🤎,des,es,0,9,OmmHole_Reborn3,,jakarta,LieeTya,"Medan Kota, Indonesia",
1602635605170868224,Tue Dec 13 12:04:38 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","●▬▬▬▬๑𝑯𝒔_𝑩𝒍𝒂𝒄𝒌𝑨𝒏𝒈𝒆𝒍๑▬▬▬▬●
╭•🆔 @ghinaquen03 @ghinaaaqueeen
╰•🌐Jakarta
╭•ᴍᴏʀᴇ ɪɴғᴏ
ᴄʜᴇᴄᴋ ᴛɪᴍᴇ 𝙻𝚒𝚗𝚎
╰•🅡🅔🅐🅛 🅐🅝🅖🅔🅛
❇𝕰𝖝𝖕𝖔: #surabaya #availsurabaya #bosurabaya
#jakartaBo #expojakarta #Jakarta
#JOGJA #ExpoJOGJA #vcsreal #vcs https://t.co/K86dLpZkds",,eu,0,0,2_alterangel,False,"surabaya, availsurabaya, bosurabaya, jakartaBo, expojakarta, Jakarta, JOGJA, ExpoJOGJA, vcsreal, vcs","ghinaquen03, ghinaaaqueeen","Port Angeles, WA",
1602635297858424833,Tue Dec 13 12:03:25 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @zerotakofficial: [🎁]

사랑해요인도네시아 2022
드디어 D-DAY💙

어제의 영탁 셀카와 함께
현지 팬분들 이따 만나요👋

#영탁 #YOUNGTAK
#SHI2022
#ApaKabar
#NamaSayaYoungTak 
#Ter…",day,ko,0,925,munchunhui,,"영탁, YOUNGTAK, SHI2022, ApaKabar, NamaSayaYoungTak",zerotakofficial,대한민국 대구,
1602635210465882112,Tue Dec 13 12:03:04 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Sheptianoctav: @hrdbacot Di indonesia kan kerja tuh cuma weekday, weekendnya WFH",indonesia kan kerja tuh weekday weekendnya wfh,in,0,303,fadelrohman,,,"Sheptianoctav, hrdbacot",,
1602635189733269506,Tue Dec 13 12:02:59 +0000 2022,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @veganfuture: Minister Uno participates in largest vegan festival globally https://t.co/hXClaxlDHR #Jakarta #vegan,minister uno participates in largest vegan festival globally,es,0,3,DJZJCZ,False,"Jakarta, vegan",veganfuture,,
1602634620692205569,Tue Dec 13 12:00:43 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @LieeTya: 15~16 des #jakarta ya 🤎,des,es,0,9,Anak_nakal999,,jakarta,LieeTya,,
1602634601557479430,Tue Dec 13 12:00:39 +0000 2022,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","nonton bola liga inggris,champion,eropa,prancis hanya di nexmedia #jakarta #bola # tangerang Iklan_Produk infoBMKG",nonton bola liga inggris champion eropa prancis nexmedia tangerang iklan produk infobmkg,in,0,0,nexmediasctv,,"jakarta, bola",,senayan city sctv tower lt 15,
1602634517927395329,Tue Dec 13 12:00:19 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @zerotakofficial: [🎁]

사랑해요인도네시아 2022
무대도 완료💙

#영탁 #YOUNGTAK
#SHI2022
#ApaKabar
#NamaSayaYoungTak 
#TerimaKasih
#AkuCintaIndonesia
#indo…",,ko,0,946,rcg777800,,"영탁, YOUNGTAK, SHI2022, ApaKabar, NamaSayaYoungTak, TerimaKasih, AkuCintaIndonesia",zerotakofficial,,
1602634470343020546,Tue Dec 13 12:00:07 +0000 2022,"<a href=""https://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>",#Jakarta #DKIJakarta @JakartaIDNews https://t.co/p5w0T5ttcn,,und,0,0,JakartaIDNews,False,"Jakarta, DKIJakarta",JakartaIDNews,,
1602634310707716097,Tue Dec 13 11:59:29 +0000 2022,"<a href=""https://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","#Jakarta #DKIJakarta @JakartaIDNews @DKIJakarta: '@kasotwit Silakan pantau prosesnya di laman
https://t.co/wwCs76N6CY

#EdukasiMasyarakat
#SuksesJakartaUntukIndonesia ' https://t.co/fMiZgsgJjJ, see more https://t.co/eF44HD5erC",silakan pantau prosesnya laman see more,in,0,0,JakartaIDNews,False,"Jakarta, DKIJakarta, EdukasiMasyarakat, SuksesJakartaUntukIndonesia","JakartaIDNews, DKIJakarta, kasotwit",,
1602634256668585985,Tue Dec 13 11:59:16 +0000 2022,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",indosat freedom combo https://t.co/mR4P4B60Br 089635111111 #indosatlte #indosat4g #indosatcombo #jakarta,indosat freedom combo,ca,0,0,juraganpulsaid_,False,"indosatlte, indosat4g, indosatcombo, jakarta",,"Jakarta Pusat, DKI Jakarta",
