id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1605450843926716416,Wed Dec 21 06:31:23 +0000 2022,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",Mau Pesan Akrilik frame Poster? cek https://t.co/cbqt0BU0UM #jakarta #tangerang #BSD #serpong #bintaro #ciledug,pesan akrilik frame poster cek,in,0,0,jakbuzzer,False,"jakarta, tangerang, BSD, serpong, bintaro, ciledug",,,
1605450738863181825,Wed Dec 21 06:30:58 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @VIVAcoid: Jokowi Sebut PSBB dan PPKM Akan Berhenti Akhir Tahun 2022 https://t.co/8yDr4sFo8p,jokowi psbb ppkm berhenti,in,0,4,aziz_jordan,False,,VIVAcoid,"Surabaya , East Java ",
1605450509418385408,Wed Dec 21 06:30:03 +0000 2022,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Hore, Jokowi Beri Sinyal PSBB dan PPKM Dicabut Akhir Tahun https://t.co/sBeQercAvr https://t.co/I9IYA6dCH7",hore jokowi sinyal psbb ppkm dicabut,in,0,0,sarf50053,False,,,"Jatinegara, Indonesia",
1605450159386951681,Wed Dec 21 06:28:40 +0000 2022,"<a href=""https://www.jakartakerja.com"" rel=""nofollow"">JakartaKerja.com</a>","LOKER JAKARTA TERBARU: Asisten - Akunting di Yima Yila
#lokerjakarta #lowongankerjajakarta #loker #jakarta #jabodetabek
https://t.co/TXIUelQJCq",loker jakarta terbaru asisten akunting yima yila,in,0,0,jktkerja,False,"lokerjakarta, lowongankerjajakarta, loker, jakarta, jabodetabek",,"DKI Jakarta, Indonesia",
1605449947570061313,Wed Dec 21 06:27:49 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @VIVAcoid: Jokowi Sebut PSBB dan PPKM Akan Berhenti Akhir Tahun 2022 https://t.co/8yDr4sFo8p,jokowi psbb ppkm berhenti,in,0,4,karawangID,False,,VIVAcoid,Karawang Jawa Barat Indonesia,
1605449116359589889,Wed Dec 21 06:24:31 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @HenryJ4ck: Dikontrakkan rumah di #Cibubur di #PerumahanRafflesHills 
#Jakarta
#KontrakRumah 
#Kontrakan 
Bebas banjir 
Listrik 3500 Wat…",dikontrakkan rumah bebas banjir listrik,in,0,2,HenryJ4ck,,"Cibubur, PerumahanRafflesHills, Jakarta, KontrakRumah, Kontrakan",HenryJ4ck,Indonesia,
1605449077940170753,Wed Dec 21 06:24:22 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @coconuts: #JAKARTA: Ninety-three boys lined up for a free circumcision that day. He was the unlucky number 85. https://t.co/9D49SqCjzb,ninety three boys lined up for a free circumcision that day he was unlucky number,en,0,1,BubbasBBQnJkt,False,JAKARTA,coconuts,Jakarta Indonesia,
1605447614581075968,Wed Dec 21 06:18:33 +0000 2022,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Hore, Jokowi Beri Sinyal PSBB dan PPKM Dicabut Akhir Tahun https://t.co/ZPoiz025sp",hore jokowi sinyal psbb ppkm dicabut,in,0,0,merdekadotcom,False,,,Indonesia,
1605446916342304768,Wed Dec 21 06:15:47 +0000 2022,"<a href=""https://www.jakartakerja.com"" rel=""nofollow"">JakartaKerja.com</a>","LOKER JAKARTA TERBARU: Sales Canvasser di PT. Safani Indo Makmur (7dates)
#lokerjakarta #lowongankerjajakarta #loker #jakarta #jabodetabek
https://t.co/57OoGGK833",loker jakarta terbaru sales canvasser pt safani indo makmur dates,in,0,0,jktkerja,False,"lokerjakarta, lowongankerjajakarta, loker, jakarta, jabodetabek",,"DKI Jakarta, Indonesia",
1605446465106726912,Wed Dec 21 06:13:59 +0000 2022,"<a href=""http://www.bibikomputer.com"" rel=""nofollow"">BIBI KOMPUTER</a>",Promo Menarik di https://t.co/RpyPq5UiFU ► Toko Komputer Online ◄ #Indonesia #Jakarta #Komputer MENJUAL ■ Optical DVD RW,promo menarik toko komputer online menjual optical dvd rw,in,0,0,bibikomputer,False,"Indonesia, Jakarta, Komputer",,"Jakarta Utara, DKI Jakarta",
1605445776939024384,Wed Dec 21 06:11:15 +0000 2022,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Dari Wangi Jatuh Ke Hati https://t.co/1ULk5qo0Aw
#baper #parfum #jakarta #bekasi #Temanggung #Magelang #yogya #prambanan #sleman",wangi jatuh hati,in,0,0,IklanSmart,False,"baper, parfum, jakarta, bekasi, Temanggung, Magelang, yogya, prambanan, sleman",,Indonesia,
1605445756323708928,Wed Dec 21 06:11:10 +0000 2022,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",Pasang sticker mobil patroli 3M reflektif https://t.co/POIUfjsMrp #jakarta #tangerang #tangsel #property #bisnis #satgas #security,pasang sticker mobil patroli m reflektif,ht,1,0,pesansticker,False,"jakarta, tangerang, tangsel, property, bisnis, satgas, security",,"Kota Tangerang, Banten",
1605445698022940674,Wed Dec 21 06:10:56 +0000 2022,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Lowongan kerja

#hillconjayasakti 
#hillcon 
#lowkertambang 
#duniatambang 
#pekerjatambang 
#anaktambang 
#tambangupdate 
#trainer #instruktur 
#lowkerjakarta 
#jakarta 
#like #linkedin @ Jakarta, Indonesia https://t.co/6hssENYU1a",lowongan kerja jakarta indonesia,in,0,0,lowker_tambang,False,"hillconjayasakti, hillcon, lowkertambang, duniatambang, pekerjatambang, anaktambang, tambangupdate, trainer, instruktur, lowkerjakarta, jakarta, like, linkedin",,indonesia,
1605444332810809345,Wed Dec 21 06:05:31 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @VIVAcoid: Jokowi Targetkan Kajian Penghentian PSBB-PPKM Selesai Pekan Ini https://t.co/Y5TyO5WNx9,jokowi targetkan kajian penghentian psbb ppkm selesai,in,0,1,adc14089,False,,VIVAcoid,"DKI Jakarta, Indonesia",
1605444049904844801,Wed Dec 21 06:04:23 +0000 2022,"<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox</a>",Jokowi berbicara soal kemungkinan PPKM yang akan berakhir pada akhir 2022. PPKM sendiri merupakan istilah pembatasan Corona yang dipakai oleh pemerintah. https://t.co/kwL6TJOWa2,jokowi berbicara ppkm berakhir ppkm istilah pembatasan corona dipakai pemerintah,in,2,0,detikcom,False,,,"Jakarta, Indonesia",
1605443820438441985,Wed Dec 21 06:03:29 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Luhut Bilang OTT Tidak Baik Bagi Negara, KPK Buka Suara 

Selengkapnya Klik Tautan Berikut ini 
#Jakarta #Luhut #kpk #OTT 

https://t.co/JmX1KPZ8xK",luhut bilang ott tidak negara kpk buka suara selengkapnya klik tautan,in,0,0,murianewscom,False,"Jakarta, Luhut, kpk, OTT",,"Kudus, CJ, Indonesia",
1605443737164947457,Wed Dec 21 06:03:09 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jokowi Resmi Larang Ekspor Biji Bauksit Per Juni 2023 

Selengkapnya Klik Tautan Berikut ini 
#Jakarta #PresidenJokowi #Ekspor #Bijibauksit
 https://t.co/Uu6hEgxUrM",jokowi resmi larang ekspor biji bauksit selengkapnya klik tautan,in,0,0,murianewscom,False,"Jakarta, PresidenJokowi, Ekspor, Bijibauksit",,"Kudus, CJ, Indonesia",
1605443446587604992,Wed Dec 21 06:02:00 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jokowi Buka Peluang Setop PSBB dan PPKM Akhir Tahun Ini 

Selengkapnya Klik Tautan Berikut ini 
#Jakarta #PresidenJokowi #PSBB #PPKM
 https://t.co/5KeIOnMSpR",jokowi buka peluang setop psbb ppkm selengkapnya klik tautan,in,0,0,murianewscom,False,"Jakarta, PresidenJokowi, PSBB, PPKM",,"Kudus, CJ, Indonesia",
1605443334172213249,Wed Dec 21 06:01:33 +0000 2022,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Jokowi Targetkan Kajian Penghentian PSBB-PPKM Selesai Pekan Ini https://t.co/Y5TyO5WNx9,jokowi targetkan kajian penghentian psbb ppkm selesai,in,1,1,VIVAcoid,False,,,,
1605443222905446401,Wed Dec 21 06:01:06 +0000 2022,"<a href=""https://app.sendible.com"" rel=""nofollow"">Sendible</a>",#JAKARTA: Ninety-three boys lined up for a free circumcision that day. He was the unlucky number 85. https://t.co/9D49SqCjzb,ninety three boys lined up for a free circumcision that day he was unlucky number,en,2,1,coconuts,False,JAKARTA,,Everywhere,
1605443184133169153,Wed Dec 21 06:00:57 +0000 2022,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",yu pasang #nexmedia klik di https://t.co/tqrzNsLxVi pesan langsung antar #love #vapor #jakarta,yu pasang klik pesan,in,0,0,Fajar_Bumaye,False,"nexmedia, love, vapor, jakarta",,Jakarta,
1605443106525958145,Wed Dec 21 06:00:38 +0000 2022,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Sablon kaos jakarta, Jasa jahit makloon, konveksi berkualitas. https://t.co/WybFCba9tE #Konveksi #sablon #jakarta cc MemphisOrigins",sablon kaos jakarta jasa jahit makloon konveksi berkualitas cc memphisorigins,in,0,0,Traceline_,False,"Konveksi, sablon, jakarta",,"Jakarta , Indonesia",
1605443068869586945,Wed Dec 21 06:00:29 +0000 2022,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","#LGBT #Viral #Jakarta #Jabar #Boomer #JumatBerkah
https://t.co/OpUIGAW1Pa",,und,1,0,joshefira17,False,"LGBT, Viral, Jakarta, Jabar, Boomer, JumatBerkah",,,
1605442966381907969,Wed Dec 21 06:00:05 +0000 2022,"<a href=""https://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>",#Jakarta 5 #DKIJakarta @JakartaIDNews https://t.co/1CQn9w3YSb,,und,0,0,JakartaIDNews,False,"Jakarta, DKIJakarta",JakartaIDNews,,
1605442949453844482,Wed Dec 21 06:00:01 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @AlamBahasa12: Hantaran #Kedah #Selangor #NegeriSembilan #Johor #Kelantan #Terengganu #Pahang #Sarawak #Sabah #Jakarta #Langkat #MelayuT…,hantaran,in,0,3,viqtou,,"Kedah, Selangor, NegeriSembilan, Johor, Kelantan, Terengganu, Pahang, Sarawak, Sabah, Jakarta, Langkat",AlamBahasa12,Acheh - Kedah,
1605441570328956928,Wed Dec 21 05:54:32 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KemenkesRI: Update Situasi Terkini Perkembangan #COVID19 di Indonesia (20/12)
 
#BersatuLawanCovid19 #jagajarak #dirumahaja #pakaimaske…",update situasi terkini perkembangan indonesia,in,0,12,setyoyanto2346,,"COVID19, BersatuLawanCovid19, jagajarak, dirumahaja",KemenkesRI,,
1605441467769847813,Wed Dec 21 05:54:08 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Siap kirim Rabu ini juga #interiordesignjakarta #jakarta #balivilla #apartemenjakarta  #dekorasi #arsitek #perabotan #interiorminimalis  #bandung #pontianak #ubud  #surabaya #kuliner #furniture #nusadua #bali  #seminyak #jakartatimur #medan
#kadonatal #hampersnatal #dekorasinatal https://t.co/pcCKfujpS8",kirim rabu,in,0,0,juallukisan_,False,"interiordesignjakarta, jakarta, balivilla, apartemenjakarta, dekorasi, arsitek, perabotan, interiorminimalis, bandung, pontianak, ubud, surabaya, kuliner, furniture, nusadua, bali, seminyak, jakartatimur, medan, kadonatal, hampersnatal, dekorasinatal",,"Yogyakarta, Indonesia",
1605440712870592512,Wed Dec 21 05:51:08 +0000 2022,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","#Jakarta Kemunculan seekor buaya tembaga mengejutkan penduduk daerah Amfoang Barat Laut,  Kupang, Nusa Tenggara Timur, Indonesia.

https://t.co/1WildES2Kh",kemunculan seekor tidak setia tembaga mengejutkan penduduk daerah amfoang barat laut kupang nusa tenggara timur indonesia,in,0,0,GlobalHM,False,Jakarta,,"Kuala Lumpur, Malaysia",
1605440298804469760,Wed Dec 21 05:49:29 +0000 2022,"<a href=""https://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","#DKIJakarta #Jakarta @JakartaIDNews @RC_Jakarta: '#SAVETHEDATE Wednesday, December 21st 2022 at  07:00 PM. Rotary Club of Jakarta cordially invite you to join our CHRISTMAS &amp; END YEAR FELLOWSHIP at Paul Cafe Pacific Pla… https://t.co/WypwPgGah0, see more https://t.co/jJo0vSMLrC",wednesday december st at pm rotary club of jakarta cordially invite you to join our christmas amp end year fellowship at paul cafe pacific pla see more,en,0,0,JakartaIDNews,False,"DKIJakarta, Jakarta, SAVETHEDATE","JakartaIDNews, RC_Jakarta",,
1605440253170307073,Wed Dec 21 05:49:18 +0000 2022,"<a href=""https://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","#Jakarta #DKIJakarta @JakartaIDNews @SonoraFM92: '10 : 46 WIB. Situasi lalu lintas terkini Pluit - Kapuk LANCAR, Pluit - Gendong Panjang PADAT. (fsa) @SenkomCMNP ' https://t.co/ih0znHw2il, see more https://t.co/h97n18xPLV",situasi lintas terkini pluit kapuk lancar pluit gendong panjang padat fsa see more,in,0,0,JakartaIDNews,False,"Jakarta, DKIJakarta","JakartaIDNews, SonoraFM92, SenkomCMNP",,
1605439317174005761,Wed Dec 21 05:45:35 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @inayunov: Traffic jam 🚙🛻
.
#trafficjam #Traffic #jakarta #blackandwhitephotography #blackandwhite #NaturePhotography #mobilephotography…",traffic jam,en,0,16,sameloernielyn,,"trafficjam, Traffic, jakarta, blackandwhitephotography, blackandwhite, NaturePhotography, mobilephotography",inayunov,,
1605439001292218368,Wed Dec 21 05:44:20 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@nuicemedia back to PSBB,back to psbb,in,0,0,arham_abiyan,,,nuicemedia,"Bandar Lampung, Lampung",
1605438405474521088,Wed Dec 21 05:41:58 +0000 2022,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",Pusat Branding Mobil ~ https://t.co/8ogssHZuT9 #jakarta #tangerang #tangsel #hotel #kantor #kampus #update,pusat branding mobil,in,0,0,indosafetysign,False,"jakarta, tangerang, tangsel, hotel, kantor, kampus, update",,"Kota Tangerang, Banten",
1605438193259622401,Wed Dec 21 05:41:07 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pj Gubernur Heru Meminta Anggota Ormas Banser Menyetor Dana Infak dan Sedekah Masjid‼️

Informasi di atas 100% HOAKS❌⛔

Selengkapnya di
https://t.co/eBry9rKrky

#hoaks #jalahoaks #jakarta @DKIJakarta @Banser_CyberNU https://t.co/hd89TBbQfH",pj gubernur heru anggota ormas banser menyetor dana infak sedekah masjidinformasi hoaksselengkapnya,in,1,0,jalahoaks,False,"hoaks, jalahoaks, jakarta","DKIJakarta, Banser_CyberNU",,
1605436342858444800,Wed Dec 21 05:33:46 +0000 2022,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Come, Join &amp; Visit our Event! 
More info +62 819-1115-3434

#jakarta #jakartayouthmovement #bazaarjakarta #popupmarketjakarta #eventjakarta https://t.co/d7Gs8Uwqgk",come join amp visit our event more informasi,en,0,0,jym_official,False,"jakarta, jakartayouthmovement, bazaarjakarta, popupmarketjakarta, eventjakarta",,"Plaza Lenggang Jakarta, Monas",
1605435888535851008,Wed Dec 21 05:31:58 +0000 2022,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","nu_dicklicious promote bang, cari pacar yang setia gak banyak kenalan sana sini bisa terima pasangan apa adanya :)) #caripacar #jakarta",nu dicklicious promote bang cari pacar setia tidak kenalan terima pasangan,in,0,0,fsxxx1,,"caripacar, jakarta",,Jakarta Capital Region,
1605435888091115521,Wed Dec 21 05:31:57 +0000 2022,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","nu_dicklicious promote bang, cari pacar yang setia gak banyak kenalan sana sini bisa terima pasangan apa adanya :)) #caripacar #jakarta",nu dicklicious promote bang cari pacar setia tidak kenalan terima pasangan,in,0,0,fsxxx1,,"caripacar, jakarta",,Jakarta Capital Region,
1605434762901876736,Wed Dec 21 05:27:29 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tak perlu iri pada gedung gedung tinggi, mereka tak abadi.
#jakarta #photography #phonephotography #landscape https://t.co/H7Za6ST7oD",tidak perlu iri gedung gedung tidak abadi,in,0,0,sejenisusu,False,"jakarta, photography, phonephotography, landscape",,,
1605434175796150272,Wed Dec 21 05:25:09 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Indonesia Bebas Covid-19, Presiden Sebut Akhir Tahun PSBB dan PPKM Dihentikan #JokowiHebat #JokowiBapakInfrastruktur #JokowiMajuBersamaIndonesia

 https://t.co/UQwDHgsV9U",indonesia bebas covid presidensebut psbb ppkm dihentikan,in,0,0,faktaidn_,False,"JokowiHebat, JokowiBapakInfrastruktur, JokowiMajuBersamaIndonesia",,"Anyer, Indonesia",
1605434106438828033,Wed Dec 21 05:24:53 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @VIVAcoid: Jokowi Sebut PSBB dan PPKM Akan Berhenti Akhir Tahun 2022 https://t.co/8yDr4sFo8p,jokowi psbb ppkm berhenti,in,0,4,Hangka19,False,,VIVAcoid,,
1605433219196678144,Wed Dec 21 05:21:21 +0000 2022,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",jual Stiker Arah Tempat Wudhu ~  https://t.co/x12BhFzCkG  #jakarta #bogor #depok #bandung #cirebon #magelang #jogja #solo #kudus #pati #cepu,jual stiker arah wudhu,in,0,0,BAYARDIKASIR,False,"jakarta, bogor, depok, bandung, cirebon, magelang, jogja, solo, kudus, pati, cepu",,,
1605433209587920896,Wed Dec 21 05:21:19 +0000 2022,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",Jual Stiker Kulkas 1 Pintu Motif Army Militer ~ https://t.co/sJBJaIjWdH #jakarta #bandung #magelang #surabaya #solo #jogja,jual stiker kulkas pintu motif army militer,in,0,0,kupromo,False,"jakarta, bandung, magelang, surabaya, solo, jogja",,,
1605433056780615680,Wed Dec 21 05:20:42 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @detikfinance: Rencana setop PPKM-PSBB muncul seiring dengan melandainya kasus COVID-19. Kebijakan ini kemungkinan berlaku di akhir 2022…,rencana setop ppkm psbb muncul seiring melandainya kasus covid kebijakan berlaku,in,0,2,aad_nugroho,,,detikfinance,kolam,
1605432323633201152,Wed Dec 21 05:17:48 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","READY, ALPHARD TRANSFORMERS (DRIVER+BBM) 💯% MURAH SEJAKARTA✌😁
#sewamobiljakarta #liburankeluarga  
#rentalmobil #wisatajakarta #wisatabandung #sewahiacejakarta #sewaalphard #sewaalphardjakartaselatan #keluarga #Jakarta #arisanjakarta
#traveljakarta #sewamobil #tourjakarta #JBU https://t.co/cyolM6Uurz",ready alphard transformers driver bbm murah sejakarta,in,0,0,FebrianRentalm1,False,"sewamobiljakarta, liburankeluarga, rentalmobil, wisatajakarta, wisatabandung, sewahiacejakarta, sewaalphard, sewaalphardjakartaselatan, keluarga, Jakarta, arisanjakarta, traveljakarta, sewamobil, tourjakarta, JBU",,"Jakarta Barat, DKI Jakarta","[[106.725732, -6.3641], [106.874509, -6.3641], [106.874509, -6.201177], [106.725732, -6.201177]]"
1605431914302676992,Wed Dec 21 05:16:10 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @GerryS: #Indonesia first #Comac #ARJ21 registered PK-TJA completes its delivery flight to #Jakarta landing on runway 25R with fellow AR…,first registered penjahat kelamin tja completes its delivery flight to landing on runway r with fellow ar,en,0,36,clonemesh,,"Indonesia, Comac, ARJ21, Jakarta",GerryS,"ÜT: -6.3836678,106.8813072",
1605431873601093635,Wed Dec 21 05:16:00 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @gerystweet: #wts #westlife #jakarta tiket atas nama saya. Pembayaran dapat dicicil max 3 bulan. Dijual untuk dana pengobatan 🥺🙏,tiket nama pembayaran dicicil max dijual dana pengobatan,in,0,1,Danaranindito,,"wts, westlife, jakarta",gerystweet,"Uppsala, Sweden",
