id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries 
1595900065163493379,Thu Nov 24 22:00:00 +0000 2022,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","🚨 Neymar harus ditarik keluar 10 menit jelang laga usai, akibat benturan pada ankle kirinya 😩

#FIFAWorldCup #Qatar2022 #PialaDunia2022 https://t.co/Zn9stkpf1C",neymar ditarik keluar menit jelang laga akibat benturan ankle kirinya,in,89,6,GOAL_ID,False,"FIFAWorldCup, Qatar2022, PialaDunia2022",,Indonesia,
1595899789933412353,Thu Nov 24 21:58:54 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GOAL_ID: 🇵🇹 CRISTIANO RONALDO JADI PEMAIN PERTAMA YANG MENCETAK GOL DI LIMA EDISI #FIFAWorldCup (2006, 2010, 2014, 2018 &amp; 2022).

#Qata…",cristiano ronaldo pemain mencetak gol edisi amp,in,0,143,achtrihamsyah,,FIFAWorldCup,GOAL_ID,"Kota Surabaya, Jawa Timur",
1595899730604986370,Thu Nov 24 21:58:40 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Cristiano Ronaldo menjadi orang pertama yang mencetak gol di lima Piala Dunia FIFA saat Portugal
Link:https://t.co/zhpQaijW2T

#idolacash #bettingbola #sboBet #bandarbola #agenbola #pialadunia2022 #bandarbolaterpercaya #agencasino #agenslotterpercaya https://t.co/t7CZOVZira",cristiano ronaldo mencetak gol piala dunia fifa portugallink,in,0,0,Sahamdomino1,False,"idolacash, bettingbola, sboBet, bandarbola, agenbola, pialadunia2022, bandarbolaterpercaya, agencasino, agenslotterpercaya",,indonesia,
1595899558986645504,Thu Nov 24 21:57:59 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BELANDA vs EKUADOR
CHAT:https://t.co/QzOHq1eqwW
WA:+85569430308
#belanda #ekuador #ecuador #netherlands #worldcupqatar2022 #worldcup2022 #pialadunia2022 #worldcup2022qatar #normalbetting #normalbet #jadwalpialadunia2022 #finalworldcup2022  #pildun2022 https://t.co/lFTqk5AfWo",belanda vs ekuadorchat,in,0,0,roy_normalsport,False,"belanda, ekuador, ecuador, netherlands, worldcupqatar2022, worldcup2022, pialadunia2022, worldcup2022qatar, normalbetting, normalbet, jadwalpialadunia2022, finalworldcup2022, pildun2022",,INDONESIA,
1595899502317432832,Thu Nov 24 21:57:46 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#gintung #gintungtengah #gintungtengahid #gintungtengahunited #gintungtengahpride #Brazil #brazilvserbia #Serbia #pialadunia2022 #pialadunia #fifaworldcup2022 #fifaworldcup #FIFAWorldCupQatar2022 https://t.co/2M3GUaAI8d,,und,0,0,Gttengahpride,False,"gintung, gintungtengah, gintungtengahid, gintungtengahunited, gintungtengahpride, Brazil, brazilvserbia, Serbia, pialadunia2022, pialadunia, fifaworldcup2022, fifaworldcup, FIFAWorldCupQatar2022",,GINTUNG TENGAH | CWN | CRBN |,
1595899490753728512,Thu Nov 24 21:57:43 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Konspirasi dalam menyingkirkan tim Asia-Afrika semakin tampak! Portugal dapat penalti kontroversial! Korea dilanggar dibiarkan dan tidak dapat penalti!
#WorldCup2022 
#PialaDunia2022",konspirasi dalam menyingkirkan tim asia afrika portugal penalti kontroversial korea dilanggar dibiarkan tidak penalti,in,0,0,MattulaAda,,"WorldCup2022, PialaDunia2022",,"Makassar, Indonesia",
1595899155557122048,Thu Nov 24 21:56:23 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#gintung #gintungtengah #gintungtengahid #gintungtengahunited #gintungtengahpride #Portugal #PortugalvsGhana #Ghana #pialadunia2022 #pialadunia #fifaworldcup2022 #fifaworldcup #fifaworldcupqatar2022 https://t.co/PE2G2uxfxJ,,und,0,0,Gttengahpride,False,"gintung, gintungtengah, gintungtengahid, gintungtengahunited, gintungtengahpride, Portugal, PortugalvsGhana, Ghana, pialadunia2022, pialadunia, fifaworldcup2022, fifaworldcup, fifaworldcupqatar2022",,GINTUNG TENGAH | CWN | CRBN |,
1595898937680224256,Thu Nov 24 21:55:31 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dengan Brace yg diciptakannya, Richarlison terpilih sebagai Man of The Match dilaga Brasil 2-0 Serbia . 

#FIFAWorldCup 
#PialaDunia2022 https://t.co/Cpack2slFK",brace diciptakannya richarlison terpilih man of match dilaga brasil serbia,in,4,0,KepaArgawinata1,False,"FIFAWorldCup, PialaDunia2022",,Qatar,
1595898263961362433,Thu Nov 24 21:52:51 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","https://t.co/VdKHnFpHZa
#malamjumat #Portugal #thiccsgiving #ปนันชิตาxอิงฟ้าแก้มบุ๋ม #PialaDunia2022",,und,0,0,uttanjkmo,False,"malamjumat, Portugal, thiccsgiving, ปนันชิตาxอิงฟ้าแก้มบุ๋ม, PialaDunia2022",,,
1595898210283040768,Thu Nov 24 21:52:38 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hasil2 pertandingan #PialaDunia2022 . 

Grup G : 
Swis 1-0 Kamerun
Brazil 2-0 Serbia 

Grup H : 
Uruguay 0-0 Korea Selatan
Portugal 3-2 Ghana

#FIFAWorldCup 
#PialaDunia2022 https://t.co/S2oMtpmY9Y",hasil pertandingan grup g swis kamerunbrazil serbia grup h uruguay korea selatanportugal ghana,in,0,0,KepaArgawinata1,False,"PialaDunia2022, FIFAWorldCup, PialaDunia2022",,Qatar,
1595898008226275329,Thu Nov 24 21:51:50 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@realmeindonesia #ItsA10 Full Time : Brazil 🇧🇷 (2) vs (0) 🇷🇸 Serbia #realme10 

#WorldCup #WorldCupQatar2022 #WorldCup2022 #QatarWorldCup2022 #FIFAWorldCup2022 #PialaDunia2022 https://t.co/7i2CtIqFQf",full time brazil vs serbia,en,0,0,adizability,False,"ItsA10, realme10, WorldCup, WorldCupQatar2022, WorldCup2022, QatarWorldCup2022, FIFAWorldCup2022, PialaDunia2022",realmeindonesia,,
1595897973137113088,Thu Nov 24 21:51:41 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WORLD CUP 2022

Qatar vs Senegal
Jumat 25 November 2022 | Pukul 20:00 WIB

https://t.co/dvlteaoBk0

#Pialadunia #Infopialadunia #Jadwalbola #Prediksibola #infobola #kabarbola #olahraga #jerseybola #qatar #2022 #viral #tiktokviral #videoviral #pialadunia2022 https://t.co/zBN1OrVviH",world cup qatar vs senegaljumat november,in,0,0,mariobolaparlay,False,"Pialadunia, Infopialadunia, Jadwalbola, Prediksibola, infobola, kabarbola, olahraga, jerseybola, qatar, viral, tiktokviral, videoviral, pialadunia2022",,,
1595897889431375872,Thu Nov 24 21:51:21 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Pertandingan MATCHDAY 2 Grup A dan Grup B PIALA DUNIA 2022. Catat tanggal dan jam nya ya ☺️
Boleh juga nih ikutan tebak skor nya ya 😊
#pialadunia2022 #fifaworldcup2022 #QatarWorldCup2022 #idolaslots #qatarvsecuador #slotgacorhariini #tebakskor https://t.co/qUmRH5cxBE",pertandingan matchday grup a grup b piala dunia catat tanggal jam nya ikutan tebak skor nya,in,1,0,idolaslot,False,"pialadunia2022, fifaworldcup2022, QatarWorldCup2022, idolaslots, qatarvsecuador, slotgacorhariini, tebakskor",,"Jakarta, Indonesia",
1595897547020722177,Thu Nov 24 21:50:00 +0000 2022,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tahan Imbang Dengan Uruguay, Paulo Bento: Hasil Bagus Untuk Korea Selatan #EMTEKWORLDCUP2022 #BOLANETWORLDCUP2022 #PialaDunia #PialaDunia2022 https://t.co/n3J7EkdL19",tahan imbang uruguay paulo bento hasil bagus korea selatan,in,4,0,Bolanet,False,"EMTEKWORLDCUP2022, BOLANETWORLDCUP2022, PialaDunia, PialaDunia2022",,,
1595897303746809856,Thu Nov 24 21:49:02 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@realmeindonesia #ItsA10 Lionel Messi 🇦🇷  #realme10 

#WorldCup #WorldCupQatar2022 #WorldCup2022 #QatarWorldCup2022 #FIFAWorldCup2022 #PialaDunia2022 https://t.co/mzGgJKnk5M",lionel messi,it,0,0,adizability,False,"ItsA10, realme10, WorldCup, WorldCupQatar2022, WorldCup2022, QatarWorldCup2022, FIFAWorldCup2022, PialaDunia2022",realmeindonesia,,
1595897283710631936,Thu Nov 24 21:48:57 +0000 2022,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Bila agaknya jurulatih dari Malaysia dapat cipta nama di Eropah?

#DemiMalaysia #HarimauMalaya #PialaDunia2022 

https://t.co/mLdiIlCVlb",jurulatih malaysia cipta nama eropah,in,3,0,harimaumalaya7,False,"DemiMalaysia, HarimauMalaya, PialaDunia2022",,Petaling Jaya,
1595897264039686144,Thu Nov 24 21:48:52 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","QATAR vs SENEGAL
SITE:https://t.co/FcFwYGxzHc
CHAT:https://t.co/QzOHq1eqwW
WA:+85569430308
#qatar #senegal #worldcupqatar2022 #worldcup2022 #pialaduniaqatar2022 #pialadunia2022 #pialadunia #worldcup2022qatar #pialadunia2022qatar #normalbetting #normalbet #finalpialadunia2022 https://t.co/W332r1KGb7",qatar vs senegalsite,in,0,0,roy_normalsport,False,"qatar, senegal, worldcupqatar2022, worldcup2022, pialaduniaqatar2022, pialadunia2022, pialadunia, worldcup2022qatar, pialadunia2022qatar, normalbetting, normalbet, finalpialadunia2022",,INDONESIA,
1595897058489405441,Thu Nov 24 21:48:03 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@realmeindonesia #ItsA10 Full Time : Portugal 🇵🇹 (3) vs (2) 🇬🇭 Ghana 🔥  #realme10 

#WorldCup #WorldCupQatar2022 #WorldCup2022 #QatarWorldCup2022 #FIFAWorldCup2022 #PialaDunia2022 https://t.co/WozCIYsMQC",full time portugal vs ghana,es,0,0,adizability,False,"ItsA10, realme10, WorldCup, WorldCupQatar2022, WorldCup2022, QatarWorldCup2022, FIFAWorldCup2022, PialaDunia2022",realmeindonesia,,
1595896477632851968,Thu Nov 24 21:45:45 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GOAL_ID: Klasemen matchday pertama Grup G. 🇧🇷 Brasil cukup nyaman berada di singgasana utama.

#FIFAWorldCup #Qatar2022 #PialaDunia2022…",klasemen matchday grup g brasil nyaman singgasana utama,in,0,3,aioeaioe,,"FIFAWorldCup, Qatar2022, PialaDunia2022",GOAL_ID,,
1595896414500188162,Thu Nov 24 21:45:30 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Highlights Argentina vs Arab Saudi 1-2Allahu Akbar! Ya AllahAsia GOAT Lionel Messi #WorldcupQatar2022 #PialaDunia2022…,highlights argentina vs arab saudi allahu akbar allahasia goat lionel messi,in,0,0,SallyGr05008975,,"WorldcupQatar2022, PialaDunia2022",,,
1595895160587501568,Thu Nov 24 21:40:31 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Berburu Laeeb sambil foto-foto bareng maskot #PialaDunia2022
#SCMWorldCup2022 https://t.co/bzWFsF6nf5",berburu laeeb foto foto bareng maskot,in,0,0,Testgaming1234,False,"PialaDunia2022, SCMWorldCup2022",,,
1595895030555607041,Thu Nov 24 21:40:00 +0000 2022,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","Klasemen matchday pertama Grup G. 🇧🇷 Brasil cukup nyaman berada di singgasana utama.

#FIFAWorldCup #Qatar2022 #PialaDunia2022 https://t.co/tqiqPgy0ZU",klasemen matchday grup g brasil nyaman singgasana utama,in,31,3,GOAL_ID,False,"FIFAWorldCup, Qatar2022, PialaDunia2022",,Indonesia,
1595894850368389122,Thu Nov 24 21:39:17 +0000 2022,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @sportstarsdotid: Richarlison menggila, Brasil bungkam Serbia 2-0!
#FIFAWorldCup #PialaDunia2022 

🔗https://t.co/9syaCwo89I https://t.co…",richarlison menggila brasil bungkam serbia,in,0,1,okezonenews,False,"FIFAWorldCup, PialaDunia2022",sportstarsdotid,Jakarta,
1595894744688664576,Thu Nov 24 21:38:52 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GOAL_ID: Sempat mentok di satu jam pertama, Brasil berhasil keluar sebagai pemenang dalam duelnya kontra Serbia 🤯

Richarlison jadi bin…",mentok jam brasil berhasil keluar pemenang dalam duelnya kontra serbia richarlison bin,in,0,6,alekosalim,,,GOAL_ID,"Old traffod,Manchester",
1595894722261766144,Thu Nov 24 21:38:46 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@realmeindonesia #ItsA10 Full Time : Brazil 🇧🇷 (2) vs (0) 🇷🇸 Serbia #realme10 

#WorldCup #WorldCupQatar2022 #WorldCup2022 #QatarWorldCup2022 #FIFAWorldCup2022 #PialaDunia2022 https://t.co/c6awX8jD24",full time brazil vs serbia,en,0,0,adizability,False,"ItsA10, realme10, WorldCup, WorldCupQatar2022, WorldCup2022, QatarWorldCup2022, FIFAWorldCup2022, PialaDunia2022",realmeindonesia,,
1595894598961836034,Thu Nov 24 21:38:17 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GOAL_ID: 🇵🇹 CRISTIANO RONALDO JADI PEMAIN PERTAMA YANG MENCETAK GOL DI LIMA EDISI #FIFAWorldCup (2006, 2010, 2014, 2018 &amp; 2022).

#Qata…",cristiano ronaldo pemain mencetak gol edisi amp,in,0,143,alekosalim,,FIFAWorldCup,GOAL_ID,"Old traffod,Manchester",
1595894510529044480,Thu Nov 24 21:37:56 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@realmeindonesia #ItsA10 Full Time : Brazil 🇧🇷 (2) vs (0) 🇷🇸 Serbia #realme10 

#WorldCup #WorldCupQatar2022 #WorldCup2022 #QatarWorldCup2022 #FIFAWorldCup2022 #PialaDunia2022 https://t.co/SCWNCMoVCI",full time brazil vs serbia,en,0,0,adizability,False,"ItsA10, realme10, WorldCup, WorldCupQatar2022, WorldCup2022, QatarWorldCup2022, FIFAWorldCup2022, PialaDunia2022",realmeindonesia,,
1595894421278494721,Thu Nov 24 21:37:34 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @susilo: No drama

Brazil 2
Serbia 0

#PialaDunia2022 
#FIFAWorldCup",dramabrazil serbia,it,0,1,IsmiMaulidyati,,"PialaDunia2022, FIFAWorldCup",susilo,INDONESIA,
1595894416287596544,Thu Nov 24 21:37:33 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@realmeindonesia #ItsA10 Full Time : Brazil 🇧🇷 (2) vs (0) 🇷🇸 Serbia #realme10 

#WorldCup #WorldCupQatar2022 #WorldCup2022 #QatarWorldCup2022 #FIFAWorldCup2022 #PialaDunia2022 https://t.co/EKBHpRppkL",full time brazil vs serbia,en,0,0,adizability,False,"ItsA10, realme10, WorldCup, WorldCupQatar2022, WorldCup2022, QatarWorldCup2022, FIFAWorldCup2022, PialaDunia2022",realmeindonesia,,
1595894202608472064,Thu Nov 24 21:36:42 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@realmeindonesia #ItsA10 Full Time : Brazil 🇧🇷 (2) vs (0) 🇷🇸 Serbia #realme10 

#WorldCup #WorldCupQatar2022 #WorldCup2022 #QatarWorldCup2022 #FIFAWorldCup2022 #PialaDunia2022 https://t.co/R3ja2X985J",full time brazil vs serbia,en,0,0,adizability,False,"ItsA10, realme10, WorldCup, WorldCupQatar2022, WorldCup2022, QatarWorldCup2022, FIFAWorldCup2022, PialaDunia2022",realmeindonesia,,
1595894141770027008,Thu Nov 24 21:36:28 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WALES vs IRAN
SITE:https://t.co/FcFwYGOCJc
CHAT:https://t.co/QzOHq0WhiO
WA:+85569430308
#wales #iran #fifa #qatar #worldcupqatar2022 #worldcup2022 #pialaduniaqatar2022 #pialadunia2022 #qatar2022 #pialadunia #worldcup2022qatar #pialadunia2022qatar  #normalbetting #normalbet https://t.co/u6vR8XQEbS",wales vs iransite,en,0,0,roy_normalsport,False,"wales, iran, fifa, qatar, worldcupqatar2022, worldcup2022, pialaduniaqatar2022, pialadunia2022, qatar2022, pialadunia, worldcup2022qatar, pialadunia2022qatar, normalbetting, normalbet",,INDONESIA,
1595894124808314880,Thu Nov 24 21:36:24 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GOAL_ID: 🇵🇹 CRISTIANO RONALDO JADI PEMAIN PERTAMA YANG MENCETAK GOL DI LIMA EDISI #FIFAWorldCup (2006, 2010, 2014, 2018 &amp; 2022).

#Qata…",cristiano ronaldo pemain mencetak gol edisi amp,in,0,143,melati_sunshine,,FIFAWorldCup,GOAL_ID,In JP❤️💙,
1595894062321520640,Thu Nov 24 21:36:09 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@realmeindonesia #ItsA10 Full Time : Brazil 🇧🇷 (2) vs (0) 🇷🇸 Serbia #realme10 

#WorldCup #WorldCupQatar2022 #WorldCup2022 #QatarWorldCup2022 #FIFAWorldCup2022 #PialaDunia2022 https://t.co/eKhb9QpUI6",full time brazil vs serbia,en,0,0,adizability,False,"ItsA10, realme10, WorldCup, WorldCupQatar2022, WorldCup2022, QatarWorldCup2022, FIFAWorldCup2022, PialaDunia2022",realmeindonesia,,
1595893933640339456,Thu Nov 24 21:35:38 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@realmeindonesia #ItsA10 Full Time : Brazil 🇧🇷 (2) vs (0) 🇷🇸 Serbia #realme10 

#WorldCup #WorldCupQatar2022 #WorldCup2022 #QatarWorldCup2022 #FIFAWorldCup2022 #PialaDunia2022 https://t.co/S18PlpsKNv",full time brazil vs serbia,en,0,0,adizability,False,"ItsA10, realme10, WorldCup, WorldCupQatar2022, WorldCup2022, QatarWorldCup2022, FIFAWorldCup2022, PialaDunia2022",realmeindonesia,,
1595893839201374208,Thu Nov 24 21:35:16 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@realmeindonesia #ItsA10 Full Time : Brazil 🇧🇷 (2) vs (0) 🇷🇸 Serbia #realme10 

#WorldCup #WorldCupQatar2022 #WorldCup2022 #QatarWorldCup2022 #FIFAWorldCup2022 #PialaDunia2022 https://t.co/76JV0Y8ZNi",full time brazil vs serbia,en,0,0,adizability,False,"ItsA10, realme10, WorldCup, WorldCupQatar2022, WorldCup2022, QatarWorldCup2022, FIFAWorldCup2022, PialaDunia2022",realmeindonesia,,
1595893722146750464,Thu Nov 24 21:34:48 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@realmeindonesia #ItsA10 Full Time : Brazil 🇧🇷 (2) vs (0) 🇷🇸 Serbia #realme10 

#WorldCup #WorldCupQatar2022 #WorldCup2022 #QatarWorldCup2022 #FIFAWorldCup2022 #PialaDunia2022 https://t.co/ZPyf8VXHp5",full time brazil vs serbia,en,0,0,adizability,False,"ItsA10, realme10, WorldCup, WorldCupQatar2022, WorldCup2022, QatarWorldCup2022, FIFAWorldCup2022, PialaDunia2022",realmeindonesia,,
1595893574867951616,Thu Nov 24 21:34:13 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@realmeindonesia #ItsA10 Full Time : Brazil 🇧🇷 (2) vs (0) 🇷🇸 Serbia #realme10 

#WorldCup #WorldCupQatar2022 #WorldCup2022 #QatarWorldCup2022 #FIFAWorldCup2022 #PialaDunia2022 https://t.co/s8p3hmRRJE",full time brazil vs serbia,en,0,0,adizability,False,"ItsA10, realme10, WorldCup, WorldCupQatar2022, WorldCup2022, QatarWorldCup2022, FIFAWorldCup2022, PialaDunia2022",realmeindonesia,,
1595893479418101760,Thu Nov 24 21:33:50 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@realmeindonesia #ItsA10 Full Time : Brazil 🇧🇷 (2) vs (0) 🇷🇸 Serbia #realme10 

#WorldCup #WorldCupQatar2022 #WorldCup2022 #QatarWorldCup2022 #FIFAWorldCup2022 #PialaDunia2022 https://t.co/oSDQCto8lx",full time brazil vs serbia,en,0,0,adizability,False,"ItsA10, realme10, WorldCup, WorldCupQatar2022, WorldCup2022, QatarWorldCup2022, FIFAWorldCup2022, PialaDunia2022",realmeindonesia,,
1595893380721934336,Thu Nov 24 21:33:26 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@realmeindonesia #ItsA10 Full Time : Brazil 🇧🇷 (2) vs (0) 🇷🇸 Serbia #realme10 

#WorldCup #WorldCupQatar2022 #WorldCup2022 #QatarWorldCup2022 #FIFAWorldCup2022 #PialaDunia2022 https://t.co/rTlPFVO9Dd",full time brazil vs serbia,en,0,0,adizability,False,"ItsA10, realme10, WorldCup, WorldCupQatar2022, WorldCup2022, QatarWorldCup2022, FIFAWorldCup2022, PialaDunia2022",realmeindonesia,,
1595893291824054273,Thu Nov 24 21:33:05 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GOAL_ID: Sempat mentok di satu jam pertama, Brasil berhasil keluar sebagai pemenang dalam duelnya kontra Serbia 🤯

Richarlison jadi bin…",mentok jam brasil berhasil keluar pemenang dalam duelnya kontra serbia richarlison bin,in,0,6,hanstablaserai,,,GOAL_ID,,
1595893113737789440,Thu Nov 24 21:32:23 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@realmeindonesia #ItsA10 Full Time : Brazil 🇧🇷 (2) vs (0) 🇷🇸 Serbia #realme10 

#WorldCup #WorldCupQatar2022 #WorldCup2022 #QatarWorldCup2022 #FIFAWorldCup2022 #PialaDunia2022 https://t.co/UcHRPpRJkr",full time brazil vs serbia,en,0,0,adizability,False,"ItsA10, realme10, WorldCup, WorldCupQatar2022, WorldCup2022, QatarWorldCup2022, FIFAWorldCup2022, PialaDunia2022",realmeindonesia,,
1595892850431995904,Thu Nov 24 21:31:20 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@realmeindonesia #ItsA10 Full Time : Brazil 🇧🇷 (2) vs (0) 🇷🇸 Serbia #realme10 

#WorldCup #WorldCupQatar2022 #WorldCup2022 #QatarWorldCup2022 #FIFAWorldCup2022 #PialaDunia2022 https://t.co/132ONf7rcJ",full time brazil vs serbia,en,0,0,adizability,False,"ItsA10, realme10, WorldCup, WorldCupQatar2022, WorldCup2022, QatarWorldCup2022, FIFAWorldCup2022, PialaDunia2022",realmeindonesia,,
1595892620194029568,Thu Nov 24 21:30:25 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@realmeindonesia #ItsA10 Full Time : Brazil 🇧🇷 (2) vs (0) 🇷🇸 Serbia #realme10 

#WorldCup #WorldCupQatar2022 #WorldCup2022 #QatarWorldCup2022 #FIFAWorldCup2022 #PialaDunia2022 https://t.co/d2UKZu116x",full time brazil vs serbia,en,0,0,adizability,False,"ItsA10, realme10, WorldCup, WorldCupQatar2022, WorldCup2022, QatarWorldCup2022, FIFAWorldCup2022, PialaDunia2022",realmeindonesia,,
1595892514459746304,Thu Nov 24 21:30:00 +0000 2022,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Man of the Match Uruguay vs Korea Selatan: Federico Valverde #EMTEKWORLDCUP2022 #BOLANETWORLDCUP2022 #PialaDunia #PialaDunia2022 https://t.co/pKW93fWs9R,man of match uruguay vs korea selatan federico valverde,et,4,1,Bolanet,False,"EMTEKWORLDCUP2022, BOLANETWORLDCUP2022, PialaDunia, PialaDunia2022",,,
1595892024351526912,Thu Nov 24 21:28:03 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GOAL_ID: 🇵🇹 CRISTIANO RONALDO JADI PEMAIN PERTAMA YANG MENCETAK GOL DI LIMA EDISI #FIFAWorldCup (2006, 2010, 2014, 2018 &amp; 2022).

#Qata…",cristiano ronaldo pemain mencetak gol edisi amp,in,0,143,seungjul_,,FIFAWorldCup,GOAL_ID,"Bandar Lampung, Lampung",
1595891864770584583,Thu Nov 24 21:27:25 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GOAL_ID: 🇵🇹 CRISTIANO RONALDO JADI PEMAIN PERTAMA YANG MENCETAK GOL DI LIMA EDISI #FIFAWorldCup (2006, 2010, 2014, 2018 &amp; 2022).

#Qata…",cristiano ronaldo pemain mencetak gol edisi amp,in,0,143,citralistyarini,,FIFAWorldCup,GOAL_ID,"Ilmenau, Deutschland",
1595891541129588737,Thu Nov 24 21:26:08 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","https://t.co/uoCXYScOhS

World Cup 2022
Group G
FT Brazil 2-0 Serbia

#prediksibola #hasilbola #agenjudibola #seputarbola #cintabola #duniabola #pialadunia2022 #bandarbolaterbesar #slotbola #bolakutercinta https://t.co/gHxETm5Rb4",cup group gft brazil serbia,en,1,0,BandarBolaTop,False,"prediksibola, hasilbola, agenjudibola, seputarbola, cintabola, duniabola, pialadunia2022, bandarbolaterbesar, slotbola, bolakutercinta",,,
1595891391665557505,Thu Nov 24 21:25:32 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Hasil Korea Selatan vs Uruguay Piala Dunia 2022: Berakhir tanpa Gol, Diego Godin Cs Lebih Unggul
 
https://t.co/yxdh52Yn1b lewat @tribunkaltim #hasilpialadunia2022tadimalam #PialaDunia2022 #KoreaSelatan #Uruguay",hasil korea selatan vs uruguay piala dunia berakhir gol diego godin cs unggul,in,0,0,tribunkaltim,False,"hasilpialadunia2022tadimalam, PialaDunia2022, KoreaSelatan, Uruguay",tribunkaltim,"Balikpapan, Indonesia",
