id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1596153436219011072,Fri Nov 25 14:46:48 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Buenas noches Qatar,buenas noches qatar,es,0,109,Ale_J94,,,,Belgique,
1596153431550742528,Fri Nov 25 14:46:47 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ActuFoot_: ⚽️ BUUUUUUUUUTT DE BAMBA DIEEEEENG !!!
 
QATAR 🇶🇦  1-3  🇸🇳 SÉNÉGAL https://t.co/SajDC2i1l9",buuuuuuuuutt adik bamba dieeeeeng qatar sngal,fr,0,0,nicoo38320,False,,ActuFoot_,,
1596153427746521095,Fri Nov 25 14:46:46 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @memo_jarque: Y pensar que seguramente Alfredo Samano forma parte de la primera línea de batalla: los mexicanos en Qatar. Dios lo guarde…,pensar que seguramente alfredo samano forma partai adik primera lnea adik batalla los mexicanos en qatar dios guarde,es,0,0,_OrtegaVII,,,memo_jarque,,
1596153423631638530,Fri Nov 25 14:46:45 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @KayPoissonOne: Qatar should let us trade Jordan Ayew for Mohammed Muntari
They took the wrong Ghanaian",qatar should let us trade jordan ayew for mohammed muntarithey took wrong ghanaian,en,0,0,BailKay1,,,KayPoissonOne,,
1596153419626315777,Fri Nov 25 14:46:44 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Qatar gets their first World Cup goal of the tournament! 🙌

https://t.co/HVAZbL4uhm",qatar gets their first world cup goal of tournament,en,0,0,ClutchPointsApp,False,,,"Los Angeles, CA",
1596153414807064576,Fri Nov 25 14:46:43 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ESPNmx: ¡HISTORIA! 

Muntari hace el primer gol de Qatar en Mundiales 🤩

#Qatar2022 

https://t.co/BewzdBSbr0 https://t.co/g3xydQYn7W",historia muntari hace el primer gol adik qatar en mundiales,es,0,1,ZarifeMaza,False,Qatar2022,ESPNmx,Ciudad de México #CDMX,
1596153411065389057,Fri Nov 25 14:46:42 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vamos a ver con Qatar, vamos a ver con Qatar...",vamos a ver con qatar vamos a ver con qatar,es,0,0,gabrivp7,,,,"Sevilla, España",
1596153406976299008,Fri Nov 25 14:46:41 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @PrimeBanega: yo creo que los que nos estamos viendo los Gales- Irán o Qatar- Senegal ya estamos inmunizados para cuando vuelvan los Elc…,creo que los que nos estamos viendo los gales irn o qatar senegal estamos inmunizados cuando vuelvan los elc,es,0,0,alvaarogomezz,,,PrimeBanega,Tenerife | Madrid,
1596153402764931072,Fri Nov 25 14:46:40 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @itytipster: Alcohol is not allowed in Qatar stadiums..

Minute later 😂😂 https://t.co/6rcBFdjCOX",alcohol is not allowed in qatar stadiums minute later,en,52,10,Mr_Scarvy,False,,itytipster,"ÜT: 5.554997,-0.347759",
1596153398578987008,Fri Nov 25 14:46:39 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @FaktaSepakbola: Anak kecil yang digandeng Cristiano Ronaldo ternyata berasal dari Indonesia. Namanya Ulul Albab El Ibrahim biasa dipang…,anak kecil digandeng cristiano ronaldo berasal indonesia namanya ulul albab el ibrahim dipang,in,0,0,B00mSakaLaca,,,FaktaSepakbola,,
1596153394129162240,Fri Nov 25 14:46:38 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @javierlanari: Ver algunos integrantes de la Mesa del Hambre en Qatar no es una contradicción. Es una confirmación del fraude al que se…,ver algunos integrantes adik mesa del hambre en qatar es una contradiccin es una confirmacin del fraude al que,es,0,0,carlosargent,,,javierlanari,Argentina,
1596153390119387136,Fri Nov 25 14:46:37 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Cha que se puso entretenido Qatar Senegal 😅,cha que puso entretenido qatar senegal,es,0,89,LuuBonandi,,,,"Mendoza, Argentina",
1596153386088505344,Fri Nov 25 14:46:36 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","When you realise Qatar have scored as many goals in this World Cup as Wales... 

And Qatar's was from open play... 😂😭😭 https://t.co/u5yMUbaT3l",when you realise qatar have scored as many goals in this world cup as wales and qatar s was from open play,en,0,1335,mattlansley97,False,,,,
1596153381676089350,Fri Nov 25 14:46:35 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Até que tá animado esse jogo entre Qatar x Senegal,at que t animado esse jogo entre qatar x senegal,pt,0,0,_rodri_silva,,,,"Ananindeua, Brasil",
1596153377649328130,Fri Nov 25 14:46:34 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @sawhsib_letod: VAR IN QATAR WC 😭😭😂 https://t.co/P5IzmlN5p3,var in qatar wc,nl,0,0,sawhsib_letod,False,,sawhsib_letod,Belfast,
1596153373501591552,Fri Nov 25 14:46:33 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#MundialQatar2022 Mohammed Muntari y un gol histórico: el primero de Qatar en una Copa del Mundo. Senegal ahora gana 2-1 en 80',mohammed muntari un gol histrico el primero adik qatar en una copa del mundo senegal ahora gana en,es,0,0,CarlosTassara,,MundialQatar2022,,,
1596153368656990211,Fri Nov 25 14:46:32 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@fiio1905 Rompí los huevos por 4 años para ver un mundial de vuelta y te pensas que no voy a mirar un QATAR SENEGAL,romp los huevos por aos ver un mundial adik vuelta te pensas que voy a mirar un qatar senegal,es,0,109,Soycordobess,,,fiio1905,"Chivilcoy, Argentina",
1596153365074935811,Fri Nov 25 14:46:31 +0000 2022,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","¡HISTORIA! 

Muntari hace el primer gol de Qatar en Mundiales 🤩

#Qatar2022 

https://t.co/BewzdBSbr0 https://t.co/g3xydQYn7W",historia muntari hace el primer gol adik qatar en mundiales,es,0,2153,ESPNmx,False,Qatar2022,,México,
1596153360180469762,Fri Nov 25 14:46:30 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @choquei: 🚨CURIOSIDADE: Lembra dele? O sheik que viralizou na abertura na Copa do Qatar?! Af Jal Thani é príncipe e filho de um dos Shei…,curiosidade lembra dele o sheik que viralizou na abertura na copa do qatar af jal thani prncipe e filho adik um dos shei,pt,0,0,mayaaa97426462,,,choquei,,
1596153356715986944,Fri Nov 25 14:46:29 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","🔺 قطر ضد السنغال بث مباشر | كأس العالم FIFA 2022 على الهواء مباشرة
🛑 مباشر https://t.co/wYWbpu4HcR
🛑 مباشر https://t.co/wYWbpu4HcR
🔺 qutar dida alsinighal batha mubashir | kas alealam FIFA 2022 ealaa alhawa' mubasharatan
🛑 mubashir https://t.co/wYWbpu4HcR sfasdfadas",fifa qutar dida alsinighal batha mubashir kas alealam fifa ealaa alhawa mubasharatan mubashir sfasdfadas,ca,0,771,manikba89694200,False,,,,
1596153352022560768,Fri Nov 25 14:46:28 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Chelsea fans absolutely desperate for Qatar to score so they could start on Koulibaly and Mendy 😂,chelsea fans absolutely desperate for qatar to score so they could start on koulibaly and mendy,en,0,0,NiceGuyKenny,,,,,
1596153347932884993,Fri Nov 25 14:46:27 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@gloriak_xo You’d think Qatar have been terrible from the commentary but the game has been even,youd think qatar have been terrible from commentary but game has been even,en,0,0,AKJefe,,,gloriak_xo,22,
1596153343998853120,Fri Nov 25 14:46:26 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @cheragh_aseman: Qatari forces are helping the dictator regime of Iran to silence Iranian people in the stadium. Flags with #MahsaAmini’…,qatari forces are helping dictator regime of iran to silence iranian people in stadium flags with,en,0,0,Fatemeh198765,,MahsaAmini,cheragh_aseman,,
1596153339661750274,Fri Nov 25 14:46:25 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JacobsBen: Ghana-born Mohammed Muntari scores Qatar's first World Cup goal against Senegal with a superb header! https://t.co/MMDWbEHt6W,ghana born mohammed muntari scores qatar s first world cup goal against senegal with a superb header,en,0,6221,arafat_thfc,False,,JacobsBen,"Greater Accra, Ghana",
1596153335681515521,Fri Nov 25 14:46:24 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","La Qatar pouvait vraiment faire qlq chose , le peno non sifflé , les actions vendangées ( Mendy la panthère ) 

Le Sénégal c’est vraiment très pauvre , l’équateur va les soulever",qatar pouvait vraiment faire qlq chose le peno non siffl les actions vendanges mendy panthre le sngal cest vraiment pauvre lquateur va les soulever,fr,0,91,Jessim7_,,,,Grenoble ,
1596153331541368832,Fri Nov 25 14:46:23 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @KENPACHI_1070: La coupe du monde qui va être annulée a cause des défaites du Qatar #QATSEN https://t.co/40xS6AHpnn,coupe du monde qui va tre annule a cause des dfaites du qatar,fr,0,0,habit_panthere,False,QATSEN,KENPACHI_1070,,
1596153326956990464,Fri Nov 25 14:46:22 +0000 2022,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",Iranians at World Cup react after last-minute defeat of Wales | Qatar World Cup 2022 News https://t.co/5evlJ7aWOH,iranians at world cup react after last minute defeat of wales qatar world cup news,en,0,510,aboutmarket10,False,,,united state and global,
1596153322980970496,Fri Nov 25 14:46:21 +0000 2022,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @yvuhh5c: UP NOW 🎥 L_._._i_v_e S_.._tr___eam  ♋

🙇🏿 qatar vs senegal

👀 from here :

🔗 Live 1 : @cup__2022 

🔗 Live 2 : @cup__2022 

#FI…",up now l i v e s tr eam qatar vs senegal from here live live,en,0,0,choisoonyi24,,,"yvuhh5c, cup__2022, cup__2022",,
1596153318673219586,Fri Nov 25 14:46:20 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @2022_QatarWC: Muntari scores Qatar first ever goal at World Cup

🇶🇦Qatar 1-2 Senegal 🇸🇳

https://t.co/DiaSCjkQBx",muntari scores qatar first ever goal at world cupqatar senegal,en,0,36,Penghunigua97,False,,2022_QatarWC,"Endau, Pahang",
1596153314403459072,Fri Nov 25 14:46:19 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @pilypink: El wey mexicano de la bocina en Qatar muy forzado la verdad.,el wey mexicano adik bocina en qatar muy forzado verdad,es,0,0,deadmars14,,,pilypink,"Monterrey, Nuevo León",
1596153310574092288,Fri Nov 25 14:46:18 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @TrollFootball: Qatar has scored a WORLD CUP goal https://t.co/KLC4MzMBgo,qatar has scored a world cup goal,en,0,610,pipolondo__,False,,TrollFootball,malam festival musim panas,
1596153306191101953,Fri Nov 25 14:46:17 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SC_ESPN: ¡Se fue el primer tiempo en Al Thumama! Tras los primeros 45 minutos, Senegal le gana 1-0 a Qatar con gol de Boulaye Dia.

📺 #…",fue el primer tiempo en al thumama tras los primeros minutos senegal le gana a qatar con gol adik boulaye,es,0,0,patrici78499047,,,SC_ESPN,,
1596153302126845955,Fri Nov 25 14:46:16 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Como Te Va A Hacer Gol Qatar 💀,como te va a hacer gol qatar,es,0,91,JuslexHipHop,,,,,
1596153297986936833,Fri Nov 25 14:46:15 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @biogivas: Manifestação do Qatar🙌🏽🇧🇷 https://t.co/u7dzJZRQDh,manifestao do qatar,pt,0,15,freedom_68br,False,,biogivas,"Amsterdão, Holanda (Países Bai",
1596153293679792128,Fri Nov 25 14:46:14 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ToshibaTVGlobal: How to Win a $100 Amazon Gift Card:

👆 Follow @toshibatvglobal
✌️ RT this post
👇 Comment your answer using #ToshibaTV…",how to win a amazon gift card follow this post comment your answer using,en,0,0,ManishSharma_12,,ToshibaTV,"ToshibaTVGlobal, ToshibaTVGlobal","Jammu, Jammu And Kashmir",
1596153289544208384,Fri Nov 25 14:46:13 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Primer gol que grite en este pinché mundial GOOOOL QATAR DE MI VIDA me voy primero en mi quiniela 🤣🤣🤣🤣🤣🤣,primer gol que grite en este pinch mundial gooool qatar adik mi vida me voy primero en mi quiniela,es,0,1,AlexxxxMorffin,,,,GUATEMALA,"[[-92.2273874, 13.72873], [-88.2210552, 13.72873], [-88.2210552, 17.816205], [-92.2273874, 17.816205]]"
1596153285421006849,Fri Nov 25 14:46:12 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@clarkwhitesiver Na when u go see 20 mins added time u go know say Qatar no dey joke,na when go see mins added time go know say qatar dey joke,en,0,0,nino90177862,,,clarkwhitesiver,,
1596153280886755328,Fri Nov 25 14:46:11 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @FIFAWorldCup: Goal for Qatar!!!,goal for qatar,en,0,2,buckson_william,,,FIFAWorldCup,Everywhere,
1596153277036519424,Fri Nov 25 14:46:10 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @SheikhAnalo: Senegal is about to give Africa its first win at the ongoing Qatar World Cup 2022.,senegal is about to give africa its first win at ongoing qatar world cup,en,0,2,Sports_Doctor2,,,SheikhAnalo,Ghana,
1596153272255107072,Fri Nov 25 14:46:09 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @TrollFootball: Qatar has scored a WORLD CUP goal https://t.co/KLC4MzMBgo,qatar has scored a world cup goal,en,1,0,Simplysion__,False,,TrollFootball,,
1596153268648177670,Fri Nov 25 14:46:08 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @hazzache1seafc: Koulibaly &amp; Mendy need to reevaluate themselves conceding to measly Qatar,koulibaly amp mendy need to reevaluate themselves conceding to measly qatar,en,0,695,ManLikeJM,,,hazzache1seafc,"Calgary, Alberta",
1596153264457891842,Fri Nov 25 14:46:07 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",O bolão foi com Deus em Qatar,o bolo foi com deus em qatar,pt,0,154,zarlaR,,,,"Maringá, Brasil",
1596153259944599552,Fri Nov 25 14:46:06 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","You have a Ghanaian, you won’t play him …  you are joking … Goaaaalllllll 

Muntari for Qatar …
#QATSEN #Qatar2022",you have a ghanaian you wont play him you are joking goaaaalllllll muntari for qatar,en,0,37,vhypa,,"QATSEN, Qatar2022",,Ghana,
1596153255976902656,Fri Nov 25 14:46:05 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1st goal ever for #Qatar in world cup competition. Well deserved goal after dominating in last minutes. It's still 2:1 for Senegal and 10min + extra time left .,st goal ever for in world cup competition well deserved goal after dominating in last minutes it s for senegal and min extra time left,en,0,307,tomi_own3d,,Qatar,,,
1596153251443118081,Fri Nov 25 14:46:04 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ALHILAL_60: | هنا ننقل لكم جميع اخبار كاس العالم 2022 بـ قطر 🇶🇦 على مدار الساعة حساب شخصي تابعوني 🇸🇦🦅💚 | #كاس_العالم_FIFA |
| #FIFAWorl…",,ar,0,1,ALHILAL_60,,كاس_العالم_FIFA,ALHILAL_60,"جدة, المملكة العربية السعودية",
1596153247089426432,Fri Nov 25 14:46:03 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ghanaian born Mohammed Muntari scores the first ever World Cup goal for Qatar.

#CalebYeslordWorld https://t.co/XCxXiDafV8",ghanaian born mohammed muntari scores first ever world cup goal for qatar,en,0,130,CalebYeslord,False,CalebYeslordWorld,,"Accra, Ghana - Akim Oda",
1596153243310166018,Fri Nov 25 14:46:02 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Kouka_rmcf Do you hate Qatar or just like Senegal cuz they're Africans or what exactly? 😅,do you hate qatar or just like senegal cuz they reply africans or what exactly,en,0,0,Fun_8K,,,Kouka_rmcf,,
1596153239044595714,Fri Nov 25 14:46:01 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sabina: That’s why I always share news specially when women are missing or stuff related to women rights. 
I recently shared a story ab…",thats why i always share news specially when women are missing or stuff related to women benar i recently shared a story ab,en,0,8,1DVoando,,,sabina,,
1596153235093749760,Fri Nov 25 14:46:00 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @FIFAWorldCup: Goal for Qatar!!!,goal for qatar,en,0,0,ebuka3_ebuka,,,FIFAWorldCup,,
1596153230874099712,Fri Nov 25 14:45:59 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @DonaldJTrumpJr: After turning a blind eye to pedophilia &amp; the sexualization of our children as well as forcing vaccinations upon people…,after turning a blind eye to pedophilia amp sexualization of our children as well as forcing vaccinations upon people,en,1,0,DougHederer,,,DonaldJTrumpJr,,
1596153226557984769,Fri Nov 25 14:45:58 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Azy le Qatar vous puez la merde wAllah j’ai mis Sofascore en sortant de mon contrôle j’ai soufflé mdrr,azy le qatar vous puez merde wallah jai mis sofascore en sortant adik mon contrle jai souffl mdrr,fr,0,31,Midobdr93,,,,,
1596153222321823746,Fri Nov 25 14:45:57 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Betclic: Bon... si le Qatar cadre une frappe en 2ème MT on fait gagner 10 x 20€ de Freebets 🫶 #QATSEN

👊 Follow  @Betclic + RT pour par…",bon si le qatar cadre une frappe en me makan teman on fait gagner x adik freebets follow pour par,fr,0,25,SR_Dalkay,,QATSEN,"Betclic, Betclic",,
1596153218182090752,Fri Nov 25 14:45:56 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@SkyFootball imagine conceding against qatar 😭😭😭,imagine conceding against qatar,en,0,0,Adamsbcfc,,,SkyFootball,"Sheffield, England",
1596153213832626178,Fri Nov 25 14:45:55 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Finalmente, al minuto 78 el centro delantero de Qatar, Muntari, pone número a la casa, para acercar a su equipo 1-2 ante Senegal...",finalmente al minuto el centro delantero adik qatar muntari pone nmero a casa acercar a su equipo ante senegal,es,0,0,EdgarValero_,,,,,
1596153209810309120,Fri Nov 25 14:45:54 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Football__Tweet: Meet Mohammed Muntari.

Qatar's history maker. 

#QAT | #FIFAWorldCup https://t.co/oUcYjVkQkj",meet mohammed muntari qatar s history maker,en,0,0,Olabisioluwape2,False,"QAT, FIFAWorldCup",Football__Tweet,,
